Arbrook,FrameTime,SetupTime,BGFX,FrameTime,Native,FrameTime,SetupTime,
 ,0.0064, , ,0.2155, ,0.0047, ,
 ,0.0065, , ,0.2678, ,0.0047, ,
 ,0.0064, , ,0.2025, ,0.0049, ,
 ,0.0066, , ,0.1876, ,0.0048, ,
 ,0.0064, , ,0.2239, ,0.0047, ,
 ,0.0064, , ,0.2089, ,0.0049, ,
 ,0.0064, , ,0.2019, ,0.0048, ,
 ,0.0065, , ,0.1979, ,0.0048, ,
 ,0.0064, , ,0.1916, ,0.0048, ,
 ,0.0065, , ,0.1991, ,0.0047, ,
 ,0.0065, , ,0.1973, ,0.0047, ,
 ,0.0065, , ,0.2033, ,0.0047, ,
 ,0.0065, , ,0.1977, ,0.0047, ,
 ,0.0065, , ,0.1971, ,0.005, ,
 ,0.0064, , ,0.203, ,0.0049, ,
 ,0.0066, , ,0.1968, ,0.0047, ,
 ,0.0065, , ,0.1969, ,0.0047, ,
 ,0.0065, , ,0.1972, ,0.005, ,
 ,0.0065, , ,0.1966, ,0.0048, ,
 ,0.0064, , ,0.1969, ,0.0048, ,
 ,0.0065, , ,0.1971, ,0.0047, ,
 ,0.0065, , ,0.1971, ,0.0048, ,
 ,0.0064, , ,0.2096, ,0.0047, ,
 ,0.0082, , ,0.1994, ,0.0047, ,
 ,0.0069, , ,0.1978, ,0.0048, ,
 ,0.0065, , ,0.1985, ,0.0047, ,
 ,0.0065, , ,0.1969, ,0.0048, ,
 ,0.0065, , ,0.1979, ,0.0048, ,
 ,0.0068, , ,0.1967, ,0.0046, ,
 ,0.0419, , ,0.197, ,0.0047, ,
 ,0.0073, , ,0.1973, ,0.0047, ,
 ,0.0065, , ,0.1975, ,0.0047, ,
 ,0.0066, , ,0.213, ,0.0051, ,
 ,0.0066, , ,0.2036, ,0.0048, ,
 ,0.0064, , ,0.1971, ,0.0052, ,
 ,0.0065, , ,0.1981, ,0.0049, ,
 ,0.0066, , ,0.1972, ,0.0047, ,
 ,0.0066, , ,0.1973, ,0.0048, ,
 ,0.0065, , ,0.1978, ,0.0051, ,
 ,0.0065, , ,0.1975, ,0.0048, ,
 ,0.0066, , ,0.1965, ,0.0049, ,
 ,0.0065, , ,0.201, ,0.0047, ,
 ,0.0065, , ,0.1961, ,0.0048, ,
 ,0.0066, , ,0.1971, ,0.0048, ,
 ,0.0065, , ,0.1961, ,0.0059, ,
 ,0.0065, , ,0.1978, ,0.0058, ,
 ,0.0065, , ,0.1977, ,0.0047, ,
 ,0.0065, , ,0.1974, ,0.0048, ,
 ,0.0064, , ,0.1969, ,0.0047, ,
 ,0.0065, , ,0.202, ,0.0048, ,
 ,0.0065, , ,0.1972, ,0.0047, ,
 ,0.0066, , ,0.1967, ,0.0046, ,
 ,0.0065, , ,0.197, ,0.0048, ,
 ,0.0065, , ,0.2426, ,0.0048, ,
 ,0.0065, , ,0.1968, ,0.0048, ,
 ,0.0065, , ,0.1973, ,0.0048, ,
 ,0.0066, , ,0.2786, ,0.0049, ,
 ,0.0065, , ,0.2133, ,0.0048, ,
 ,0.0065, , ,0.2077, ,0.0049, ,
 ,0.0065, , ,0.3155, ,0.0048, ,
 ,0.0065, , ,0.2082, ,0.0051, ,
 ,0.0065, , ,0.204, ,0.0048, ,
 ,0.0064, , ,0.2003, ,0.0048, ,
 ,0.0066, , ,0.1994, ,0.0049, ,
 ,0.0068, , ,0.2001, ,0.0051, ,
 ,0.0067, , ,0.1999, ,0.0049, ,
 ,0.0065, , ,0.205, ,0.0048, ,
 ,0.0064, , ,0.1991, ,0.0048, ,
 ,0.0064, , ,0.2237, ,0.0049, ,
 ,0.0064, , ,0.2079, ,0.0049, ,
 ,0.0064, , ,0.2138, ,0.0049, ,
 ,0.0064, , ,0.2039, ,0.006, ,
 ,0.0064, , ,0.1994, ,0.0058, ,
 ,0.0065, , ,0.1982, ,0.0048, ,
 ,0.0064, , ,0.1977, ,0.0048, ,
 ,0.0065, , ,0.1974, ,0.0048, ,
 ,0.0064, , ,0.1973, ,0.0047, ,
 ,0.0064, , ,0.1986, ,0.0047, ,
 ,0.0064, , ,0.1977, ,0.005, ,
 ,0.0064, , ,0.1982, ,0.0052, ,
 ,0.0064, , ,0.197, ,0.0048, ,
 ,0.0064, , ,0.197, ,0.0048, ,
 ,0.0064, , ,0.197, ,0.0048, ,
 ,0.0068, , ,0.2007, ,0.0048, ,
 ,0.0068, , ,0.1974, ,0.0049, ,
 ,0.0065, , ,0.2048, ,0.0049, ,
 ,0.0065, , ,0.1978, ,0.0049, ,
 ,0.0066, , ,0.198, ,0.0049, ,
 ,0.0065, , ,0.1979, ,0.0047, ,
 ,0.0066, , ,0.1977, ,0.0048, ,
 ,0.0065, , ,0.1977, ,0.0049, ,
 ,0.0066, , ,0.1973, ,0.0047, ,
 ,0.0066, , ,0.1974, ,0.0048, ,
 ,0.0066, , ,0.196, ,0.0048, ,
 ,0.0066, , ,0.198, ,0.0048, ,
 ,0.0065, , ,0.1974, ,0.0049, ,
 ,0.0066, , ,0.1974, ,0.0058, ,
 ,0.0065, , ,0.1975, ,0.0047, ,
 ,0.0066, , ,0.1964, ,0.0047, ,
 ,0.0065, , ,0.1973, ,0.0047, ,
 ,0.0065, , ,0.1975, ,0.0048, ,
 ,0.0064, , ,0.2111, ,0.0048, ,
 ,0.0066, , ,0.1982, ,0.0048, ,
 ,0.0065, , ,0.197, ,0.0048, ,
 ,0.0066, , ,0.2438, ,0.0049, ,
 ,0.0065, , ,0.1976, ,0.0049, ,
 ,0.0066, , ,0.1982, ,0.0048, ,
 ,0.0065, , ,0.2061, ,0.0047, ,
 ,0.0066, , ,0.197, ,0.0048, ,
 ,0.0064, , ,0.1976, ,0.0048, ,
 ,0.0065, , ,0.1976, ,0.0048, ,
 ,0.0065, , ,0.3064, ,0.0049, ,
 ,0.0066, , ,0.2793, ,0.0048, ,
 ,0.0064, , ,0.3189, ,0.0048, ,
 ,0.0065, , ,0.2463, ,0.0048, ,
 ,0.0067, , ,0.263, ,0.0047, ,
 ,0.0067, , ,0.2682, ,0.0048, ,
 ,0.0065, , ,0.3102, ,0.0049, ,
 ,0.0069, , ,0.2403, ,0.0051, ,
 ,0.0065, , ,0.2593, ,0.0048, ,
 ,0.0065, , ,0.2537, ,0.0049, ,
 ,0.0066, , ,0.2663, ,0.005, ,
 ,0.0064, , ,0.2539, ,0.0048, ,
 ,0.0067, , ,0.2703, ,0.0046, ,
 ,0.0065, , ,0.3137, ,0.0048, ,
 ,0.0065, , ,0.2613, ,0.005, ,
 ,0.0065, , ,0.2978, ,0.0048, ,
 ,0.0064, , ,0.3412, ,0.0081, ,
 ,0.0064, , ,0.3494, ,0.0047, ,
 ,0.0065, , ,0.2979, ,0.0047, ,
 ,0.0065, , ,0.2955, ,0.0049, ,
 ,0.0064, , ,0.2557, ,0.0048, ,
 ,0.0064, , ,0.2548, ,0.0048, ,
 ,0.0063, , ,0.2544, ,0.0048, ,
 ,0.0064, , ,0.2544, ,0.0048, ,
 ,0.0064, , ,0.2544, ,0.0049, ,
 ,0.0064, , ,0.2541, ,0.0048, ,
 ,0.0064, , ,0.2547, ,0.0048, ,
 ,0.0064, , ,0.2613, ,0.0049, ,
 ,0.0064, , ,0.2543, ,0.0048, ,
 ,0.0064, , ,0.2549, ,0.0048, ,
 ,0.0065, , ,0.2547, ,0.005, ,
 ,0.0065, , ,0.255, ,0.0048, ,
 ,0.0066, , ,0.2557, ,0.0048, ,
 ,0.0066, , ,0.2969, ,0.0048, ,
 ,0.0065, , ,0.2582, ,0.0047, ,
 ,0.0065, , ,0.2778, ,0.0047, ,
 ,0.0065, , ,0.2741, ,0.0048, ,
 ,0.0064, , ,0.2557, ,0.0047, ,
 ,0.0064, , ,0.2546, ,0.0047, ,
 ,0.0063, , ,0.2546, ,0.0047, ,
 ,0.0065, , ,0.2183, ,0.0048, ,
 ,0.0065, , ,0.2202, ,0.0048, ,
 ,0.0064, , ,0.2057, ,0.0047, ,
 ,0.0064, , ,0.2024, ,0.0047, ,
 ,0.0064, , ,0.1852, ,0.0048, ,
 ,0.0064, , ,0.3646, ,0.0048, ,
 ,0.0064, , ,0.2079, ,0.0048, ,
 ,0.0065, , ,0.1977, ,0.0047, ,
 ,0.0065, , ,0.1967, ,0.0047, ,
 ,0.0064, , ,0.1965, ,0.005, ,
 ,0.0064, , ,0.2032, ,0.0048, ,
 ,0.0064, , ,0.1974, ,0.0048, ,
 ,0.0064, , ,0.1983, ,0.0048, ,
 ,0.0064, , ,0.1975, ,0.0048, ,
 ,0.0065, , ,0.197, ,0.0048, ,
 ,0.0063, , ,0.1984, ,0.0049, ,
 ,0.0065, , ,0.2121, ,0.0047, ,
 ,0.0065, , ,0.1972, ,0.0048, ,
 ,0.0064, , ,0.1972, ,0.0048, ,
 ,0.0065, , ,0.1972, ,0.0048, ,
 ,0.0065, , ,0.203, ,0.005, ,
 ,0.0064, , ,0.1972, ,0.0049, ,
 ,0.0064, , ,0.1983, ,0.0048, ,
 ,0.0065, , ,0.1967, ,0.0048, ,
 ,0.0064, , ,0.1972, ,0.0048, ,
 ,0.0064, , ,0.1971, ,0.0048, ,
 ,0.0063, , ,0.1968, ,0.0048, ,
 ,0.0066, , ,0.197, ,0.0048, ,
 ,0.0064, , ,0.1965, ,0.0048, ,
 ,0.0065, , ,0.1969, ,0.0048, ,
 ,0.0064, , ,0.197, ,0.0048, ,
 ,0.0065, , ,0.1975, ,0.0047, ,
 ,0.0065, , ,0.1979, ,0.0048, ,
 ,0.0064, , ,0.1967, ,0.0048, ,
 ,0.0064, , ,0.1973, ,0.0049, ,
 ,0.0065, , ,0.1974, ,0.005, ,
 ,0.0064, , ,0.1969, ,0.0049, ,
 ,0.0064, , ,0.1972, ,0.0048, ,
 ,0.0065, , ,0.1974, ,0.0047, ,
 ,0.0064, , ,0.2034, ,0.0047, ,
 ,0.0064, , ,0.2015, ,0.0048, ,
 ,0.0064, , ,0.1971, ,0.0048, ,
 ,0.0064, , ,0.2413, ,0.0047, ,
 ,0.0064, , ,0.1978, ,0.0048, ,
 ,0.0064, , ,0.1974, ,0.0049, ,
 ,0.0065, , ,0.223, ,0.0048, ,
 ,0.0065, , ,0.2532, ,0.0048, ,
 ,0.0065, , ,0.2409, ,0.0047, ,
 ,0.0065, , ,0.1991, ,0.0051, ,
 ,0.0064, , ,0.1982, ,0.0049, ,
 ,0.0063, , ,0.1992, ,0.0048, ,
 ,0.0064, , ,0.1973, ,0.0047, ,
 ,0.0063, , ,0.1985, ,0.0047, ,
 ,0.0065, , ,0.1977, ,0.0047, ,
 ,0.0065, , ,0.1977, ,0.0047, ,
 ,0.0065, , ,0.2025, ,0.0049, ,
 ,0.0065, , ,0.1995, ,0.0047, ,
 ,0.0064, , ,0.21, ,0.0048, ,
 ,0.0064, , ,0.2016, ,0.0048, ,
 ,0.0065, , ,0.3241, ,0.0047, ,
 ,0.0064, , ,0.2098, ,0.0047, ,
 ,0.0064, , ,0.1984, ,0.0047, ,
 ,0.0065, , ,0.1971, ,0.0048, ,
 ,0.0064, , ,0.1977, ,0.0048, ,
 ,0.0065, , ,0.197, ,0.0048, ,
 ,0.0064, , ,0.1978, ,0.0047, ,
 ,0.0064, , ,0.1974, ,0.0048, ,
 ,0.0065, , ,0.2002, ,0.0048, ,
 ,0.0065, , ,0.1966, ,0.0047, ,
 ,0.0064, , ,0.1977, ,0.0048, ,
 ,0.0065, , ,0.2021, ,0.0048, ,
 ,0.0064, , ,0.1973, ,0.0047, ,
 ,0.0064, , ,0.1971, ,0.0048, ,
 ,0.0064, , ,0.204, ,0.0048, ,
 ,0.0064, , ,0.1989, ,0.0048, ,
 ,0.0065, , ,0.197, ,0.0048, ,
 ,0.0064, , ,0.1971, ,0.0047, ,
 ,0.0064, , ,0.197, ,0.0049, ,
 ,0.0065, , ,0.2232, ,0.0048, ,
 ,0.0065, , ,0.1972, ,0.0047, ,
 ,0.0064, , ,0.1972, ,0.0049, ,
 ,0.0066, , ,0.1976, ,0.0047, ,
 ,0.0064, , ,0.1979, ,0.0047, ,
 ,0.0065, , ,0.1977, ,0.0047, ,
 ,0.0064, , ,0.1977, ,0.0047, ,
 ,0.0065, , ,0.1971, ,0.0047, ,
 ,0.0065, , ,0.1971, ,0.0048, ,
 ,0.0065, , ,0.197, ,0.0047, ,
 ,0.0064, , ,0.197, ,0.0047, ,
 ,0.0065, , ,0.1975, ,0.0048, ,
 ,0.0064, , ,0.1972, ,0.0047, ,
 ,0.0064, , ,0.1972, ,0.0048, ,
 ,0.0064, , ,0.2034, ,0.0047, ,
 ,0.0065, , ,0.1977, ,0.0047, ,
 ,0.0064, , ,0.2411, ,0.0048, ,
 ,0.0064, , ,0.1983, ,0.0048, ,
 ,0.0064, , ,0.1968, ,0.0048, ,
 ,0.0065, , ,0.1972, ,0.0047, ,
 ,0.0065, , ,0.2033, ,0.0048, ,
 ,0.0065, , ,0.1982, ,0.0048, ,
 ,0.0064, , ,0.2012, ,0.0047, ,
 ,0.0065, , ,0.1978, ,0.0048, ,
 ,0.0064, , ,0.1978, ,0.0047, ,
 ,0.0063, , ,0.1969, ,0.0048, ,
 ,0.0064, , ,0.1977, ,0.0048, ,
 ,0.0065, , ,0.1973, ,0.0047, ,
 ,0.0064, , ,0.1972, ,0.0048, ,
 ,0.0064, , ,0.1971, ,0.0048, ,
 ,0.0064, , ,0.2026, ,0.0047, ,
 ,0.0065, , ,0.1968, ,0.0076, ,
 ,0.0065, , ,0.1972, ,0.0062, ,
 ,0.0065, , ,0.1979, ,0.0049, ,
 ,0.0065, , ,0.2775, ,0.0048, ,
 ,0.0064, , ,0.2632, ,0.0047, ,
 ,0.0064, , ,0.1999, ,0.0048, ,
 ,0.0065, , ,0.199, ,0.0048, ,
 ,0.0064, , ,0.1983, ,0.0048, ,
 ,0.0066, , ,0.1953, ,0.005, ,
 ,0.0067, , ,0.1933, ,0.0048, ,
 ,0.0067, , ,0.2097, ,0.0048, ,
 ,0.0067, , ,0.1956, ,0.0047, ,
 ,0.0067, , ,0.2006, ,0.0047, ,
 ,0.0065, , ,0.1994, ,0.0047, ,
 ,0.0065, , ,0.1983, ,0.0048, ,
 ,0.0065, , ,0.1984, ,0.0048, ,
 ,0.0065, , ,0.2035, ,0.0048, ,
 ,0.0064, , ,0.1993, ,0.0048, ,
 ,0.0063, , ,0.1974, ,0.0048, ,
 ,0.0064, , ,0.1983, ,0.0078, ,
 ,0.0064, , ,0.1981, ,0.0061, ,
 ,0.0064, , ,0.2015, ,0.0049, ,
 ,0.0064, , ,0.1983, ,0.0048, ,
 ,0.0065, , ,0.1977, ,0.0049, ,
 ,0.0064, , ,0.1987, ,0.0049, ,
 ,0.0065, , ,0.1974, ,0.0048, ,
 ,0.0066, , ,0.1981, ,0.0047, ,
 ,0.0063, , ,0.1985, ,0.0048, ,
 ,0.0065, , ,0.1974, ,0.0048, ,
 ,0.0064, , ,0.1982, ,0.0049, ,
 ,0.0065, , ,0.1981, ,0.0049, ,
 ,0.0065, , ,0.1983, ,0.0049, ,
 ,0.0064, , ,0.1977, ,0.0048, ,
 ,0.0086, , ,0.1982, ,0.0048, ,
 ,0.0067, , ,0.1974, ,0.0049, ,
 ,0.0065, , ,0.2042, ,0.0048, ,
 ,0.0065, , ,0.2437, ,0.0048, ,
 ,0.0065, , ,0.1979, ,0.0048, ,
 ,0.0065, , ,0.1992, ,0.0048, ,
 ,0.0065, , ,0.1979, ,0.0049, ,
 ,0.0064, , ,0.1969, ,0.0049, ,
 ,0.0065, , ,0.26, ,0.0047, ,
 ,0.0065, , ,0.2017, ,0.0048, ,
 ,0.0064, , ,0.2002, ,0.0048, ,
 ,0.0064, , ,0.201, ,0.0048, ,
 ,0.0063, , ,0.1995, ,0.0048, ,
 ,0.0066, , ,0.199, ,0.0049, ,
 ,0.0064, , ,0.1987, ,0.0048, ,
 ,0.0064, , ,0.1998, ,0.0048, ,
 ,0.0065, , ,0.1998, ,0.0048, ,
 ,0.0064, , ,0.1992, ,0.0051, ,
 ,0.0064, , ,0.2078, ,0.0049, ,
 ,0.0065, , ,0.1992, ,0.0048, ,
 ,0.0065, , ,0.1999, ,0.0047, ,
 ,0.0065, , ,0.1982, ,0.0047, ,
 ,0.0064, , ,0.1994, ,0.0048, ,
 ,0.0064, , ,0.1984, ,0.0048, ,
 ,0.0065, , ,0.1976, ,0.0048, ,
 ,0.0064, , ,0.2092, ,0.0048, ,
 ,0.0064, , ,0.2033, ,0.0062, ,
 ,0.0064, , ,0.2657, ,0.0059, ,
 ,0.0065, , ,0.3642, ,0.0059, ,
 ,0.0065, , ,0.2226, ,0.0048, ,
 ,0.0065, , ,0.2001, ,0.0048, ,
 ,0.0064, , ,0.1986, ,0.0049, ,
 ,0.0064, , ,0.1981, ,0.0048, ,
 ,0.0064, , ,0.1985, ,0.0048, ,
 ,0.0064, , ,0.1987, ,0.0048, ,
 ,0.0086, , ,0.1983, ,0.0048, ,
 ,0.0065, , ,0.2039, ,0.0047, ,
 ,0.0064, , ,0.1991, ,0.0047, ,
 ,0.0065, , ,0.1982, ,0.0049, ,
 ,0.0064, , ,0.1977, ,0.0049, ,
 ,0.0064, , ,0.198, ,0.0049, ,
 ,0.0065, , ,0.1977, ,0.0048, ,
 ,0.0064, , ,0.1993, ,0.0049, ,
 ,0.0065, , ,0.198, ,0.0048, ,
 ,0.0064, , ,0.199, ,0.0051, ,
 ,0.0064, , ,0.1992, ,0.0049, ,
 ,0.0065, , ,0.1993, ,0.0047, ,
 ,0.0063, , ,0.1988, ,0.0049, ,
 ,0.0064, , ,0.1985, ,0.0047, ,
 ,0.0064, , ,0.1982, ,0.0047, ,
 ,0.0064, , ,0.1991, ,0.0048, ,
 ,0.0064, , ,0.1978, ,0.0048, ,
 ,0.0063, , ,0.1981, ,0.0047, ,
 ,0.0063, , ,0.2447, ,0.0048, ,
 ,0.0063, , ,0.1988, ,0.0048, ,
 ,0.0063, , ,0.2047, ,0.0047, ,
 ,0.0063, , ,0.202, ,0.0048, ,
 ,0.0085, , ,0.1997, ,0.0048, ,
 ,0.0079, , ,0.192, ,0.0047, ,
 ,0.0065, , ,0.1954, ,0.0048, ,
 ,0.0065, , ,0.2713, ,0.0047, ,
 ,0.0065, , ,0.2022, ,0.0047, ,
 ,0.0064, , ,0.2193, ,0.0048, ,
 ,0.0064, , ,0.1903, ,0.0047, ,
 ,0.0064, , ,0.2701, ,0.0047, ,
 ,0.0065, , ,0.2305, ,0.0088, ,
 ,0.0065, , ,0.268, ,0.0048, ,
 ,0.0064, , ,0.2188, ,0.0047, ,
 ,0.0064, , ,0.213, ,0.0048, ,
 ,0.0065, , ,0.2431, ,0.0048, ,
 ,0.0064, , ,0.2577, ,0.0048, ,
 ,0.0064, , ,0.2418, ,0.0047, ,
 ,0.0064, , ,0.2471, ,0.0048, ,
 ,0.0064, , ,0.2379, ,0.0048, ,
 ,0.0064, , ,0.2387, ,0.0048, ,
 ,0.0066, , ,0.2605, ,0.0047, ,
 ,0.0064, , ,0.3541, ,0.0048, ,
 ,0.0065, , ,0.2095, ,0.0047, ,
 ,0.0065, , ,0.2289, ,0.0047, ,
 ,0.0066, , ,0.2, ,0.0048, ,
 ,0.0064, , ,0.2135, ,0.0048, ,
 ,0.0064, , ,0.6433, ,0.0048, ,
 ,0.0064, , ,0.267, ,0.0047, ,
 ,0.0064, , ,0.1962, ,0.0046, ,
 ,0.0065, , ,0.2005, ,0.0048, ,
 ,0.0064, , ,0.1978, ,0.0047, ,
 ,0.0065, , ,0.2036, ,0.0048, ,
 ,0.0064, , ,0.1964, ,0.0052, ,
 ,0.0064, , ,0.2051, ,0.0049, ,
 ,0.0064, , ,0.1924, ,0.0048, ,
 ,0.0066, , ,0.2016, ,0.0047, ,
 ,0.0065, , ,0.1976, ,0.0048, ,
 ,0.0064, , ,0.1983, ,0.0049, ,
 ,0.0065, , ,0.1979, ,0.0048, ,
 ,0.0065, , ,0.1978, ,0.0048, ,
 ,0.0065, , ,0.1985, ,0.0047, ,
 ,0.0064, , ,0.198, ,0.0048, ,
 ,0.0066, , ,0.1984, ,0.0048, ,
 ,0.0064, , ,0.2478, ,0.0048, ,
 ,0.0083, , ,0.1978, ,0.005, ,
 ,0.0066, , ,0.1974, ,0.0047, ,
 ,0.0066, , ,0.1974, ,0.0047, ,
 ,0.0066, , ,0.1967, ,0.0048, ,
 ,0.0065, , ,0.1987, ,0.0048, ,
 ,0.0064, , ,0.1981, ,0.0048, ,
 ,0.0065, , ,0.1975, ,0.0049, ,
 ,0.0066, , ,0.2598, ,0.0048, ,
 ,0.0066, , ,0.2067, ,0.0048, ,
 ,0.0066, , ,0.2022, ,0.0048, ,
 ,0.0066, , ,0.1978, ,0.0047, ,
 ,0.0066, , ,0.1981, ,0.0047, ,
 ,0.0066, , ,0.2003, ,0.0047, ,
 ,0.0064, , ,0.1981, ,0.0047, ,
 ,0.0066, , ,0.1987, ,0.0047, ,
 ,0.0066, , ,0.1974, ,0.0047, ,
 ,0.0066, , ,0.1983, ,0.0048, ,
 ,0.0065, , ,0.1993, ,0.0048, ,
 ,0.0065, , ,0.1988, ,0.0047, ,
 ,0.0065, , ,0.1969, ,0.0048, ,
 ,0.0071, , ,0.1976, ,0.0047, ,
 ,0.0068, , ,0.1988, ,0.0061, ,
 ,0.0068, , ,0.1972, ,0.006, ,
 ,0.0069, , ,0.1984, ,0.0048, ,
 ,0.0067, , ,0.2033, ,0.0048, ,
 ,0.0067, , ,0.1976, ,0.0049, ,
 ,0.0067, , ,0.197, ,0.0047, ,
 ,0.0068, , ,0.1966, ,0.0048, ,
 ,0.0068, , ,0.1989, ,0.0049, ,
 ,0.0067, , ,0.198, ,0.0048, ,
 ,0.0069, , ,0.3365, ,0.0048, ,
 ,0.0068, , ,0.25, ,0.0048, ,
 ,0.0067, , ,0.24, ,0.0048, ,
 ,0.0069, , ,0.382, ,0.0048, ,
 ,0.0067, , ,0.2614, ,0.005, ,
 ,0.0068, , ,0.2226, ,0.0047, ,
 ,0.0068, , ,0.2341, ,0.0048, ,
 ,0.0067, , ,0.2385, ,0.0048, ,
 ,0.0068, , ,0.2251, ,0.0048, ,
 ,0.0067, , ,0.2221, ,0.0047, ,
 ,0.0068, , ,0.2206, ,0.0048, ,
 ,0.0067, , ,0.2199, ,0.0048, ,
 ,0.0068, , ,0.2275, ,0.0048, ,
 ,0.0067, , ,0.2192, ,0.0047, ,
 ,0.0067, , ,0.2206, ,0.0048, ,
 ,0.0067, , ,0.2211, ,0.0048, ,
 ,0.0067, , ,0.2202, ,0.0048, ,
 ,0.0067, , ,0.2189, ,0.0047, ,
 ,0.0068, , ,0.2203, ,0.0048, ,
 ,0.0068, , ,0.2663, ,0.0047, ,
 ,0.0068, , ,0.2199, ,0.0047, ,
 ,0.0068, , ,0.2199, ,0.0062, ,
 ,0.0068, , ,0.2202, ,0.0048, ,
 ,0.0069, , ,0.2198, ,0.0048, ,
 ,0.0066, , ,0.2185, ,0.0048, ,
 ,0.0066, , ,0.222, ,0.0051, ,
 ,0.0066, , ,0.2204, ,0.0048, ,
 ,0.0078, , ,0.2206, ,0.0049, ,
 ,0.0066, , ,0.2197, ,0.0048, ,
 ,0.0064, , ,0.2214, ,0.0049, ,
 ,0.0064, , ,0.22, ,0.0048, ,
 ,0.0065, , ,0.2283, ,0.0051, ,
 ,0.007, , ,0.2189, ,0.0049, ,
 ,0.0065, , ,0.2201, ,0.0067, ,
 ,0.0065, , ,0.2222, ,0.0049, ,
 ,0.0064, , ,0.2197, ,0.0049, ,
 ,0.0064, , ,0.2211, ,0.0048, ,
 ,0.0066, , ,0.2199, ,0.0048, ,
 ,0.0065, , ,0.2198, ,0.0047, ,
 ,0.0065, , ,0.2195, ,0.0049, ,
 ,0.0065, , ,0.2198, ,0.0048, ,
 ,0.0065, , ,0.2209, ,0.0047, ,
 ,0.0064, , ,0.2202, ,0.0049, ,
 ,0.0065, , ,0.2191, ,0.0048, ,
 ,0.0065, , ,0.2202, ,0.0048, ,
 ,0.0064, , ,0.2194, ,0.0048, ,
 ,0.0064, , ,0.2207, ,0.0048, ,
 ,0.0065, , ,0.2249, ,0.0048, ,
 ,0.0066, , ,0.2189, ,0.0048, ,
 ,0.0065, , ,0.2353, ,0.0048, ,
 ,0.0065, , ,0.3084, ,0.0049, ,
 ,0.0063, , ,0.2427, ,0.0048, ,
 ,0.0072, , ,0.1987, ,0.0048, ,
 ,0.0079, , ,0.193, ,0.0048, ,
 ,0.0065, , ,0.2064, ,0.0049, ,
 ,0.0072, , ,0.199, ,0.0048, ,
 ,0.0079, , ,0.1975, ,0.0049, ,
 ,0.0064, , ,0.1976, ,0.0048, ,
 ,0.0065, , ,0.1981, ,0.0048, ,
 ,0.0064, , ,0.199, ,0.0048, ,
 ,0.0064, , ,0.1983, ,0.0049, ,
 ,0.0064, , ,0.1981, ,0.0048, ,
 ,0.0065, , ,0.1983, ,0.0049, ,
 ,0.0064, , ,0.1972, ,0.0048, ,
 ,0.0064, , ,0.2038, ,0.0049, ,
 ,0.0064, , ,0.1981, ,0.0049, ,
 ,0.0063, , ,0.1985, ,0.0048, ,
 ,0.0064, , ,0.2478, ,0.0048, ,
 ,0.0064, , ,0.198, ,0.0048, ,
 ,0.0064, , ,0.198, ,0.0048, ,
 ,0.0063, , ,0.1974, ,0.0048, ,
 ,0.0065, , ,0.1982, ,0.0047, ,
 ,0.0064, , ,0.1983, ,0.0048, ,
 ,0.0065, , ,0.1974, ,0.0048, ,
 ,0.0064, , ,0.2497, ,0.0048, ,
 ,0.0063, , ,0.2287, ,0.0048, ,
 ,0.0064, , ,0.2209, ,0.0048, ,
 ,0.0063, , ,0.2207, ,0.0047, ,
 ,0.0064, , ,0.2205, ,0.0048, ,
 ,0.0065, , ,0.2207, ,0.0048, ,
 ,0.0063, , ,0.2202, ,0.0049, ,
 ,0.0064, , ,0.2295, ,0.0052, ,
 ,0.0064, , ,0.2203, ,0.0052, ,
 ,0.0065, , ,0.2266, ,0.0049, ,
 ,0.0079, , ,0.2203, ,0.006, ,
 ,0.0065, , ,0.2202, ,0.0049, ,
 ,0.0064, , ,0.2206, ,0.0048, ,
 ,0.0065, , ,0.2192, ,0.0051, ,
 ,0.0064, , ,0.2203, ,0.0048, ,
 ,0.0065, , ,0.2285, ,0.0048, ,
 ,0.0065, , ,0.2196, ,0.0048, ,
 ,0.0065, , ,0.2196, ,0.0048, ,
 ,0.0065, , ,0.2198, ,0.0047, ,
 ,0.0068, , ,0.2195, ,0.0049, ,
 ,0.0065, , ,0.2186, ,0.0048, ,
 ,0.0064, , ,0.2192, ,0.0049, ,
 ,0.0065, , ,0.2217, ,0.0048, ,
 ,0.0064, , ,0.2192, ,0.0048, ,
 ,0.0063, , ,0.2207, ,0.0048, ,
 ,0.0064, , ,0.2277, ,0.0048, ,
 ,0.0065, , ,0.2196, ,0.0049, ,
 ,0.0064, , ,0.3695, ,0.0048, ,
 ,0.0065, , ,0.2575, ,0.0048, ,
 ,0.0064, , ,0.2248, ,0.0049, ,
 ,0.0064, , ,0.2078, ,0.0048, ,
 ,0.0066, , ,0.189, ,0.0049, ,
 ,0.0066, , ,0.2017, ,0.0048, ,
 ,0.0065, , ,0.2015, ,0.0048, ,
 ,0.0065, , ,0.1923, ,0.0047, ,
 ,0.0066, , ,0.2037, ,0.0048, ,
 ,0.0064, , ,0.1873, ,0.0048, ,
 ,0.0064, , ,0.2039, ,0.0048, ,
 ,0.0064, , ,0.2064, ,0.0047, ,
 ,0.0064, , ,0.1981, ,0.0048, ,
 ,0.0065, , ,0.1978, ,0.0048, ,
 ,0.0064, , ,0.1989, ,0.0047, ,
 ,0.0066, , ,0.2458, ,0.0048, ,
