Arbrook,Drawing Time,BGFX,Drawing Time,Native,Drawing Time,
 ,0.0042, ,0.176, ,0.0038,
 ,0.0039, ,0.1672, ,0.0038,
 ,0.0037, ,0.1676, ,0.0038,
 ,0.0036, ,0.1684, ,0.0037,
 ,0.0039, ,0.1672, ,0.0039,
 ,0.0039, ,0.167, ,0.0042,
 ,0.0036, ,0.1702, ,0.0036,
 ,0.0038, ,0.1696, ,0.0036,
 ,0.0039, ,0.1672, ,0.0036,
 ,0.0037, ,0.1684, ,0.0039,
 ,0.0036, ,0.1679, ,0.0037,
 ,0.0037, ,0.1668, ,0.0037,
 ,0.0039, ,0.1739, ,0.0036,
 ,0.0039, ,0.167, ,0.0041,
 ,0.0058, ,0.1696, ,0.0036,
 ,0.004, ,0.1675, ,0.0035,
 ,0.0038, ,0.1682, ,0.0036,
 ,0.0037, ,0.1673, ,0.0043,
 ,0.0035, ,0.1663, ,0.0037,
 ,0.0036, ,0.1681, ,0.0036,
 ,0.0039, ,0.1688, ,0.0035,
 ,0.0048, ,0.1671, ,0.004,
 ,0.004, ,0.1685, ,0.0036,
 ,0.0041, ,0.167, ,0.0034,
 ,0.0039, ,0.1669, ,0.0036,
 ,0.0041, ,0.17, ,0.0039,
 ,0.0036, ,0.1662, ,0.0036,
 ,0.0036, ,0.1669, ,0.0036,
 ,0.0038, ,0.1663, ,0.0036,
 ,0.0039, ,0.172, ,0.0055,
 ,0.0037, ,0.1698, ,0.0037,
 ,0.0037, ,0.1677, ,0.0035,
 ,0.0043, ,0.166, ,0.0036,
 ,0.0042, ,0.1745, ,0.004,
 ,0.0042, ,0.1679, ,0.0037,
 ,0.0039, ,0.1666, ,0.0036,
 ,0.0039, ,0.1655, ,0.0036,
 ,0.004, ,0.1667, ,0.0044,
 ,0.0038, ,0.1684, ,0.0037,
 ,0.0038, ,0.1673, ,0.0035,
 ,0.0043, ,0.1679, ,0.0035,
 ,0.0038, ,0.2526, ,0.0043,
 ,0.0049, ,0.1779, ,0.0038,
 ,0.0043, ,0.1569, ,0.0038,
 ,0.005, ,0.1374, ,0.0041,
 ,0.0047, ,0.1605, ,0.0051,
 ,0.0039, ,0.1723, ,0.0039,
 ,0.0038, ,0.1703, ,0.0036,
 ,0.0039, ,0.1744, ,0.0036,
 ,0.0036, ,0.1668, ,0.0038,
 ,0.0037, ,0.1666, ,0.0037,
 ,0.0042, ,0.1685, ,0.0037,
 ,0.0057, ,0.1696, ,0.0038,
 ,0.0042, ,0.1671, ,0.0038,
 ,0.004, ,0.1699, ,0.0036,
 ,0.0038, ,0.1672, ,0.0035,
 ,0.004, ,0.1685, ,0.0036,
 ,0.0037, ,0.167, ,0.0041,
 ,0.0037, ,0.1663, ,0.0036,
 ,0.004, ,0.1671, ,0.0036,
 ,0.0042, ,0.1658, ,0.0035,
 ,0.0039, ,0.1692, ,0.004,
 ,0.0036, ,0.1687, ,0.0036,
 ,0.0037, ,0.3551, ,0.0035,
 ,0.0042, ,0.1727, ,0.0035,
 ,0.0037, ,0.1689, ,0.0041,
 ,0.0037, ,0.1732, ,0.0035,
 ,0.0038, ,0.1665, ,0.0036,
 ,0.0044, ,0.1664, ,0.0035,
 ,0.004, ,0.1688, ,0.0038,
 ,0.0041, ,0.1693, ,0.0035,
 ,0.0043, ,0.1667, ,0.0037,
 ,0.0041, ,0.1689, ,0.0035,
 ,0.0037, ,0.1673, ,0.004,
 ,0.0036, ,0.1681, ,0.0036,
 ,0.0038, ,0.1688, ,0.0035,
 ,0.0043, ,0.1688, ,0.0037,
 ,0.0039, ,0.1662, ,0.0036,
 ,0.0037, ,0.1707, ,0.0035,
 ,0.0038, ,0.1664, ,0.0035,
 ,0.0043, ,0.1667, ,0.0036,
 ,0.0037, ,0.1668, ,0.0041,
 ,0.0036, ,0.1741, ,0.0037,
 ,0.0037, ,0.1668, ,0.0035,
 ,0.0043, ,0.1671, ,0.0035,
 ,0.0039, ,0.1736, ,0.0038,
 ,0.0037, ,0.1697, ,0.0036,
 ,0.0037, ,0.1688, ,0.0036,
 ,0.004, ,0.1659, ,0.0036,
 ,0.004, ,0.1668, ,0.0038,
 ,0.0037, ,0.1662, ,0.0057,
 ,0.0037, ,0.1668, ,0.0039,
 ,0.0042, ,0.1672, ,0.0037,
 ,0.0038, ,0.1664, ,0.0039,
 ,0.0037, ,0.1688, ,0.0035,
 ,0.0038, ,0.1669, ,0.0035,
 ,0.0043, ,0.1692, ,0.0037,
 ,0.0035, ,0.1674, ,0.0041,
 ,0.0036, ,0.1674, ,0.0037,
 ,0.0036, ,0.1756, ,0.0035,
 ,0.0042, ,0.1661, ,0.0036,
 ,0.0038, ,0.1746, ,0.004,
 ,0.0036, ,0.1691, ,0.0036,
 ,0.0037, ,0.1727, ,0.004,
 ,0.0042, ,0.166, ,0.004,
 ,0.0041, ,0.1707, ,0.0041,
 ,0.0038, ,0.167, ,0.004,
 ,0.0037, ,0.1667, ,0.0037,
 ,0.0042, ,0.166, ,0.0036,
 ,0.0039, ,0.1683, ,0.0038,
 ,0.0037, ,0.1686, ,0.0036,
 ,0.0036, ,0.1665, ,0.0036,
 ,0.0037, ,0.1665, ,0.0041,
 ,0.0039, ,0.1663, ,0.004,
 ,0.0037, ,0.1756, ,0.0038,
 ,0.0037, ,0.1752, ,0.0036,
 ,0.0045, ,0.1677, ,0.0038,
 ,0.004, ,0.1739, ,0.0041,
 ,0.0049, ,0.155, ,0.0038,
 ,0.0041, ,0.1625, ,0.0036,
 ,0.0044, ,0.1761, ,0.0035,
 ,0.0037, ,0.167, ,0.0038,
 ,0.0036, ,0.1697, ,0.0037,
 ,0.0038, ,0.1702, ,0.0035,
 ,0.004, ,0.1673, ,0.0036,
 ,0.0039, ,0.1947, ,0.0038,
 ,0.0039, ,0.17, ,0.0036,
 ,0.0037, ,0.17, ,0.0035,
 ,0.0039, ,0.1683, ,0.0037,
 ,0.0036, ,0.1673, ,0.0037,
 ,0.0037, ,0.1686, ,0.0037,
 ,0.0036, ,0.166, ,0.0037,
 ,0.0042, ,0.2494, ,0.0036,
 ,0.0039, ,0.1619, ,0.0038,
 ,0.0037, ,0.1776, ,0.0036,
 ,0.0037, ,0.1699, ,0.0037,
 ,0.0038, ,0.169, ,0.0035,
 ,0.0037, ,0.1693, ,0.0041,
 ,0.0036, ,0.1686, ,0.0038,
 ,0.0038, ,0.2508, ,0.0037,
 ,0.0038, ,0.2235, ,0.0036,
 ,0.0038, ,0.2075, ,0.0039,
 ,0.0036, ,0.2138, ,0.0037,
 ,0.0038, ,0.2827, ,0.0035,
 ,0.0044, ,0.2707, ,0.0036,
 ,0.004, ,0.2444, ,0.0041,
 ,0.004, ,0.3267, ,0.0038,
 ,0.0039, ,0.3023, ,0.0036,
 ,0.0042, ,0.2047, ,0.0036,
 ,0.0039, ,0.2256, ,0.0037,
 ,0.0036, ,0.2337, ,0.0035,
 ,0.0037, ,0.2209, ,0.0035,
 ,0.0039, ,0.2227, ,0.0036,
 ,0.0037, ,0.2209, ,0.0038,
 ,0.004, ,0.2638, ,0.0038,
 ,0.0037, ,0.2285, ,0.0035,
 ,0.0038, ,0.1776, ,0.0038,
 ,0.004, ,0.1724, ,0.0041,
 ,0.0036, ,0.1715, ,0.0036,
 ,0.0036, ,0.1679, ,0.0036,
 ,0.0042, ,0.1704, ,0.0036,
 ,0.0035, ,0.1686, ,0.004,
 ,0.0036, ,0.1678, ,0.0037,
 ,0.0037, ,0.168, ,0.0035,
 ,0.0042, ,0.1672, ,0.0036,
 ,0.0038, ,0.1772, ,0.0041,
 ,0.0035, ,0.1712, ,0.0035,
 ,0.0037, ,0.1696, ,0.0045,
 ,0.0043, ,0.1899, ,0.0038,
 ,0.004, ,0.176, ,0.0039,
 ,0.0038, ,0.1675, ,0.0037,
 ,0.0039, ,0.1676, ,0.0036,
 ,0.0039, ,0.1675, ,0.0038,
 ,0.004, ,0.1711, ,0.004,
 ,0.0039, ,0.1692, ,0.0036,
 ,0.0037, ,0.1694, ,0.0037,
 ,0.0038, ,0.1669, ,0.0036,
 ,0.0039, ,0.1679, ,0.004,
 ,0.004, ,0.1689, ,0.0035,
 ,0.0037, ,0.1724, ,0.0039,
 ,0.0042, ,0.56, ,0.0042,
 ,0.0041, ,0.2127, ,0.0042,
 ,0.0039, ,0.3297, ,0.004,
 ,0.0045, ,0.1946, ,0.0038,
 ,0.0042, ,0.2661, ,0.0037,
 ,0.0036, ,0.1416, ,0.0039,
 ,0.0036, ,0.2231, ,0.0037,
 ,0.0037, ,0.1977, ,0.0036,
 ,0.0042, ,0.1733, ,0.0038,
 ,0.004, ,0.1711, ,0.0038,
 ,0.0037, ,0.1743, ,0.0037,
 ,0.0037, ,0.1732, ,0.0035,
 ,0.0042, ,0.1725, ,0.0036,
 ,0.004, ,0.1698, ,0.004,
 ,0.0039, ,0.1693, ,0.0038,
 ,0.0037, ,0.169, ,0.0036,
 ,0.0042, ,0.1704, ,0.0036,
 ,0.004, ,0.1866, ,0.0038,
 ,0.0035, ,0.1728, ,0.0036,
 ,0.0036, ,0.1699, ,0.0036,
 ,0.0038, ,0.1676, ,0.0036,
 ,0.0036, ,0.1686, ,0.004,
 ,0.0039, ,0.1688, ,0.0037,
 ,0.0038, ,0.1712, ,0.0035,
 ,0.0039, ,0.1677, ,0.0037,
 ,0.004, ,0.1698, ,0.0041,
 ,0.0036, ,0.1775, ,0.0035,
 ,0.004, ,0.1689, ,0.0036,
 ,0.0038, ,0.1719, ,0.0036,
 ,0.0036, ,0.1673, ,0.004,
 ,0.0036, ,0.1691, ,0.0038,
 ,0.0037, ,0.1681, ,0.0035,
 ,0.0038, ,0.1679, ,0.0036,
 ,0.0039, ,0.1675, ,0.0038,
 ,0.0037, ,0.1724, ,0.0036,
 ,0.0037, ,0.1686, ,0.0037,
 ,0.0041, ,0.1676, ,0.0035,
 ,0.0039, ,0.1677, ,0.004,
 ,0.0037, ,0.1669, ,0.0038,
 ,0.0038, ,0.1692, ,0.0041,
 ,0.0039, ,0.1732, ,0.0041,
 ,0.0039, ,0.1682, ,0.0039,
 ,0.0039, ,0.1754, ,0.0037,
 ,0.0037, ,0.1693, ,0.0034,
 ,0.0039, ,0.17, ,0.0035,
 ,0.0039, ,0.1935, ,0.0042,
 ,0.0037, ,0.1711, ,0.0038,
 ,0.0041, ,0.1698, ,0.0036,
 ,0.0038, ,0.1693, ,0.0036,
 ,0.0038, ,0.1687, ,0.0038,
 ,0.0037, ,0.1786, ,0.0037,
 ,0.0044, ,0.1667, ,0.0035,
 ,0.0044, ,0.1694, ,0.0066,
 ,0.0039, ,0.1694, ,0.004,
 ,0.0039, ,0.1669, ,0.0039,
 ,0.0037, ,0.1668, ,0.0036,
 ,0.0043, ,0.1684, ,0.0036,
 ,0.0041, ,0.1674, ,0.0038,
 ,0.0056, ,0.1697, ,0.0035,
 ,0.0038, ,0.1747, ,0.0036,
 ,0.0043, ,0.1674, ,0.0036,
 ,0.0037, ,0.1675, ,0.0038,
 ,0.0036, ,0.1672, ,0.0038,
 ,0.0037, ,0.1745, ,0.0036,
 ,0.0039, ,0.1666, ,0.0037,
 ,0.004, ,0.1701, ,0.004,
 ,0.0035, ,0.1699, ,0.0038,
 ,0.004, ,0.1673, ,0.0042,
 ,0.0044, ,0.5189, ,0.0039,
 ,0.0043, ,0.2849, ,0.0041,
 ,0.0039, ,0.2415, ,0.0039,
 ,0.0041, ,0.1459, ,0.0036,
 ,0.0043, ,0.1697, ,0.0042,
 ,0.0039, ,0.1654, ,0.0043,
 ,0.0038, ,0.1565, ,0.0039,
 ,0.004, ,0.1429, ,0.0037,
 ,0.0039, ,0.1552, ,0.0037,
 ,0.0039, ,0.1749, ,0.004,
 ,0.0037, ,0.1769, ,0.0037,
 ,0.0037, ,0.2321, ,0.0035,
 ,0.0038, ,0.1811, ,0.0037,
 ,0.004, ,0.1741, ,0.004,
 ,0.0037, ,0.1743, ,0.0036,
 ,0.0037, ,0.1805, ,0.0036,
 ,0.0042, ,0.1688, ,0.0036,
 ,0.0035, ,0.1674, ,0.0038,
 ,0.0036, ,0.1674, ,0.0037,
 ,0.0037, ,0.1699, ,0.0036,
 ,0.0043, ,0.1674, ,0.0036,
 ,0.0039, ,0.1684, ,0.0039,
 ,0.004, ,0.1748, ,0.0035,
 ,0.0038, ,0.1679, ,0.0035,
 ,0.0043, ,0.1673, ,0.0035,
 ,0.0038, ,0.1674, ,0.0041,
 ,0.004, ,0.1723, ,0.0037,
 ,0.0036, ,0.1699, ,0.0036,
 ,0.0039, ,0.1681, ,0.0035,
 ,0.0038, ,0.166, ,0.004,
 ,0.0036, ,0.17, ,0.0036,
 ,0.0041, ,0.1691, ,0.0035,
 ,0.0043, ,0.1676, ,0.0036,
 ,0.004, ,0.1676, ,0.0037,
 ,0.0036, ,0.1679, ,0.0037,
 ,0.0036, ,0.1669, ,0.0035,
 ,0.0037, ,0.167, ,0.0036,
 ,0.0039, ,0.1677, ,0.0038,
 ,0.0036, ,0.1698, ,0.0035,
 ,0.0036, ,0.1676, ,0.0037,
 ,0.0042, ,0.1838, ,0.0035,
 ,0.0036, ,0.1664, ,0.0037,
 ,0.0036, ,0.1676, ,0.0036,
 ,0.0036, ,0.1672, ,0.0035,
 ,0.0039, ,0.1726, ,0.0037,
 ,0.0039, ,0.1669, ,0.0037,
 ,0.0038, ,0.1724, ,0.0036,
 ,0.0039, ,0.1701, ,0.0054,
 ,0.004, ,0.1752, ,0.0036,
 ,0.0037, ,0.1658, ,0.0043,
 ,0.0037, ,0.1677, ,0.0039,
 ,0.0038, ,0.1669, ,0.0035,
 ,0.0039, ,0.1669, ,0.0036,
 ,0.0039, ,0.1667, ,0.0041,
 ,0.0036, ,0.1695, ,0.0037,
 ,0.0037, ,0.1701, ,0.0035,
 ,0.0043, ,0.1674, ,0.0035,
 ,0.0036, ,0.1666, ,0.0041,
 ,0.0035, ,0.1664, ,0.0037,
 ,0.0036, ,0.1688, ,0.0035,
 ,0.0041, ,0.1676, ,0.0034,
 ,0.0038, ,0.1682, ,0.0037,
 ,0.0036, ,0.1692, ,0.0037,
 ,0.0036, ,0.1748, ,0.0035,
 ,0.0038, ,0.1695, ,0.0036,
 ,0.0036, ,0.1673, ,0.0067,
 ,0.0036, ,0.1669, ,0.0044,
 ,0.0048, ,0.1673, ,0.0037,
 ,0.0044, ,0.1679, ,0.0038,
 ,0.0039, ,0.1674, ,0.0039,
 ,0.0037, ,0.3681, ,0.0036,
 ,0.0038, ,0.2562, ,0.0036,
 ,0.0039, ,0.1744, ,0.0037,
 ,0.0036, ,0.1641, ,0.004,
 ,0.0036, ,0.1468, ,0.0038,
 ,0.0036, ,0.1531, ,0.0035,
 ,0.004, ,0.1785, ,0.0035,
 ,0.0039, ,0.1708, ,0.0038,
 ,0.0037, ,0.1699, ,0.0037,
 ,0.0037, ,0.1771, ,0.0035,
 ,0.0039, ,0.1749, ,0.0037,
 ,0.0036, ,0.1811, ,0.0037,
 ,0.0037, ,0.1674, ,0.0037,
 ,0.004, ,0.1698, ,0.0036,
 ,0.0042, ,0.1663, ,0.0037,
 ,0.0039, ,0.1674, ,0.004,
 ,0.0041, ,0.1701, ,0.0035,
 ,0.0037, ,0.1692, ,0.0036,
 ,0.0038, ,0.1748, ,0.0036,
 ,0.0036, ,0.1693, ,0.004,
 ,0.0035, ,0.1703, ,0.0037,
 ,0.0037, ,0.1698, ,0.0035,
 ,0.0042, ,0.1676, ,0.0036,
 ,0.0039, ,0.1667, ,0.004,
 ,0.0036, ,0.1719, ,0.0035,
 ,0.0039, ,0.1676, ,0.0036,
 ,0.0043, ,0.1734, ,0.0037,
 ,0.0039, ,0.1683, ,0.0038,
 ,0.0037, ,0.1659, ,0.0037,
 ,0.0037, ,0.1702, ,0.0036,
 ,0.0039, ,0.1682, ,0.0036,
 ,0.004, ,0.2045, ,0.0038,
 ,0.0037, ,0.1963, ,0.0034,
 ,0.0037, ,0.1765, ,0.0035,
 ,0.0043, ,0.1737, ,0.0036,
 ,0.0036, ,0.1854, ,0.0037,
 ,0.0035, ,0.1707, ,0.0037,
 ,0.0056, ,0.1713, ,0.0036,
 ,0.0038, ,0.1716, ,0.0038,
 ,0.0039, ,0.1727, ,0.0038,
 ,0.004, ,0.1726, ,0.0037,
 ,0.0036, ,0.1689, ,0.0035,
 ,0.0136, ,0.174, ,0.0036,
 ,0.0043, ,0.1706, ,0.004,
 ,0.0038, ,0.1802, ,0.006,
 ,0.0039, ,0.176, ,0.0036,
 ,0.0044, ,0.1688, ,0.0037,
 ,0.004, ,0.1667, ,0.0038,
 ,0.0038, ,0.1699, ,0.0035,
 ,0.0036, ,0.1665, ,0.0035,
 ,0.0039, ,0.166, ,0.0036,
 ,0.004, ,0.1672, ,0.0039,
 ,0.0036, ,0.1657, ,0.0037,
 ,0.0036, ,0.167, ,0.0037,
 ,0.0043, ,0.1652, ,0.0035,
 ,0.004, ,0.1682, ,0.004,
 ,0.0039, ,0.1696, ,0.0038,
 ,0.0038, ,0.1667, ,0.0035,
 ,0.0037, ,0.1656, ,0.0035,
 ,0.004, ,0.1662, ,0.0041,
 ,0.0036, ,0.1684, ,0.0037,
 ,0.0037, ,0.1721, ,0.0049,
 ,0.0043, ,0.1674, ,0.004,
 ,0.0039, ,0.1676, ,0.0043,
 ,0.0045, ,0.1703, ,0.0042,
 ,0.0039, ,0.167, ,0.0039,
 ,0.0048, ,0.2413, ,0.0038,
 ,0.004, ,0.1714, ,0.0038,
 ,0.0038, ,0.1697, ,0.0038,
 ,0.0038, ,0.167, ,0.0035,
 ,0.0042, ,0.1667, ,0.0037,
 ,0.006, ,0.2006, ,0.0042,
 ,0.0041, ,0.5314, ,0.0037,
 ,0.0038, ,0.1622, ,0.0037,
 ,0.0038, ,0.1782, ,0.0035,
 ,0.0037, ,0.1731, ,0.0037,
 ,0.0035, ,0.1697, ,0.0037,
 ,0.0036, ,0.1759, ,0.0035,
 ,0.004, ,0.1678, ,0.0037,
 ,0.004, ,0.1746, ,0.0041,
 ,0.0038, ,0.1762, ,0.0036,
 ,0.0037, ,0.1689, ,0.0035,
 ,0.0043, ,0.1685, ,0.0036,
 ,0.0036, ,0.1688, ,0.0039,
 ,0.0036, ,0.171, ,0.0038,
 ,0.0038, ,0.169, ,0.0034,
 ,0.0039, ,0.167, ,0.0036,
 ,0.004, ,0.1689, ,0.0038,
 ,0.0036, ,0.1718, ,0.0034,
 ,0.0037, ,0.1699, ,0.0036,
 ,0.0038, ,0.1685, ,0.0035,
 ,0.004, ,0.167, ,0.0038,
 ,0.0035, ,0.1681, ,0.0036,
 ,0.0037, ,0.1708, ,0.0035,
 ,0.0042, ,0.1687, ,0.0035,
 ,0.0039, ,0.1684, ,0.0037,
 ,0.0037, ,0.1684, ,0.0035,
 ,0.0037, ,0.1673, ,0.0035,
 ,0.0037, ,0.1746, ,0.0036,
 ,0.0038, ,0.1822, ,0.0038,
 ,0.0036, ,0.167, ,0.0037,
 ,0.0036, ,0.1663, ,0.0035,
 ,0.0038, ,0.1694, ,0.0037,
 ,0.0038, ,0.168, ,0.004,
 ,0.0036, ,0.1687, ,0.0035,
 ,0.0037, ,0.1677, ,0.0036,
 ,0.0039, ,0.1668, ,0.0035,
 ,0.0037, ,0.1684, ,0.0041,
 ,0.0035, ,0.1666, ,0.0037,
 ,0.0036, ,0.1654, ,0.0037,
 ,0.0042, ,0.174, ,0.0037,
 ,0.0039, ,0.1691, ,0.0044,
 ,0.0035, ,0.1673, ,0.0041,
 ,0.0038, ,0.1661, ,0.0039,
 ,0.0042, ,0.1733, ,0.0042,
 ,0.0036, ,0.1679, ,0.0042,
 ,0.0036, ,0.1669, ,0.0043,
 ,0.0037, ,0.167, ,0.004,
 ,0.0042, ,0.1676, ,0.0051,
 ,0.0039, ,0.1673, ,0.0042,
 ,0.0037, ,0.1689, ,0.0042,
 ,0.0036, ,0.1678, ,0.0044,
 ,0.0043, ,0.1668, ,0.0041,
 ,0.0039, ,0.1674, ,0.0043,
 ,0.0035, ,0.1701, ,0.0045,
 ,0.0043, ,0.1693, ,0.004,
 ,0.004, ,0.1676, ,0.0041,
 ,0.0041, ,0.1676, ,0.0042,
 ,0.0036, ,0.1665, ,0.0045,
 ,0.0037, ,0.1693, ,0.0042,
 ,0.0043, ,0.2119, ,0.0042,
 ,0.004, ,0.1758, ,0.0043,
 ,0.004, ,0.174, ,0.004,
 ,0.0043, ,0.1697, ,0.004,
 ,0.004, ,0.1671, ,0.004,
 ,0.0039, ,0.1732, ,0.0042,
 ,0.0036, ,0.1674, ,0.0041,
 ,0.0037, ,0.168, ,0.004,
 ,0.0038, ,0.167, ,0.0042,
 ,0.0035, ,0.1665, ,0.0042,
 ,0.0036, ,0.1666, ,0.0039,
 ,0.0037, ,0.1676, ,0.0037,
 ,0.0041, ,0.1703, ,0.0036,
 ,0.004, ,0.1842, ,0.0038,
 ,0.0037, ,0.2817, ,0.0038,
 ,0.0039, ,0.157, ,0.0037,
 ,0.0041, ,0.1563, ,0.0036,
 ,0.0037, ,0.1775, ,0.0041,
 ,0.0037, ,0.2039, ,0.0038,
 ,0.0037, ,0.1808, ,0.0035,
 ,0.0038, ,0.1803, ,0.0035,
 ,0.004, ,0.1668, ,0.0037,
 ,0.004, ,0.171, ,0.0035,
 ,0.0038, ,0.1679, ,0.0035,
 ,0.0039, ,0.1675, ,0.0036,
 ,0.0039, ,0.1703, ,0.004,
 ,0.0036, ,0.1703, ,0.0037,
 ,0.0036, ,0.1674, ,0.0035,
 ,0.0043, ,0.1678, ,0.0037,
 ,0.0038, ,0.1689, ,0.0041,
 ,0.0036, ,0.1661, ,0.0035,
 ,0.0037, ,0.1678, ,0.0036,
 ,0.0042, ,0.1662, ,0.0042,
 ,0.0035, ,0.1674, ,0.0041,
 ,0.0036, ,0.1821, ,0.0039,
 ,0.0039, ,0.1671, ,0.0045,
 ,0.0042, ,0.1723, ,0.0039,
 ,0.0047, ,0.1667, ,0.0039,
 ,0.0039, ,0.1692, ,0.0037,
 ,0.0054, ,0.1673, ,0.0035,
 ,0.004, ,0.1662, ,0.0036,
 ,0.0037, ,0.1668, ,0.0039,
 ,0.0036, ,0.1703, ,0.0037,
 ,0.0038, ,0.1672, ,0.0035,
 ,0.0043, ,0.1681, ,0.0037,
 ,0.004, ,0.1685, ,0.0038,
 ,0.004, ,0.1745, ,0.0038,
 ,0.0038, ,0.1682, ,0.0036,
 ,0.0043, ,0.1672, ,0.0035,
 ,0.0039, ,0.1651, ,0.0039,
 ,0.0036, ,0.1661, ,0.0037,
 ,0.0036, ,0.1677, ,0.0036,
 ,0.0038, ,0.1664, ,0.0037,
 ,0.0039, ,0.1661, ,0.0038,
 ,0.0037, ,0.1727, ,0.004,
 ,0.0041, ,0.1664, ,0.0043,
 ,0.0042, ,0.1686, ,0.0054,
 ,0.0039, ,0.167, ,0.0042,
 ,0.0037, ,0.1658, ,0.0047,
 ,0.0041, ,0.1663, ,0.0043,
 ,0.0042, ,0.1694, ,0.0039,
 ,0.0038, ,0.1665, ,0.0039,
 ,0.0036, ,0.1661, ,0.0036,
 ,0.0036, ,0.1683, ,0.0036,
 ,0.0042, ,0.1667, ,0.0037,
 ,0.004, ,0.169, ,0.004,
 ,0.0048, ,0.2148, ,0.0037,
 ,0.004, ,0.167, ,0.0037,
 ,0.0044, ,0.1667, ,0.0036,
 ,0.0041, ,0.1717, ,0.0038,
 ,0.0038, ,0.1674, ,0.0034,
 ,0.0041, ,0.1677, ,0.0036,
 ,0.0044, ,0.1662, ,0.0037,
 ,0.0038, ,0.1739, ,0.004,
 ,0.004, ,0.169, ,0.0037,
 ,0.0037, ,0.1668, ,0.0035,
 ,0.0043, ,0.1654, ,0.0037,
 ,0.004, ,0.167, ,0.0038,
 ,0.0036, ,0.1689, ,0.0035,
 ,0.004, ,0.3001, ,0.0035,
 ,0.0039, ,0.1937, ,0.0036,
 ,0.0036, ,0.1692, ,0.006,
 ,0.0037, ,0.1716, ,0.0043,
 ,0.0038, ,0.1679, ,0.0037,
 ,0.005, ,0.1669, ,0.0037,
 ,0.0043, ,0.1702, ,0.0041,
 ,0.0037, ,0.1784, ,0.0035,
 ,0.0039, ,0.1579, ,0.0035,
 ,0.0039, ,0.1425, ,0.0036,
 ,0.0039, ,0.1795, ,0.004,
 ,0.0036, ,0.1801, ,0.0037,
 ,0.0037, ,0.1706, ,0.0037,
 ,0.0042, ,0.1735, ,0.0036,
 ,0.0039, ,0.1681, ,0.0039,
 ,0.0039, ,0.194, ,0.0037,
 ,0.0036, ,0.1735, ,0.0035,
 ,0.0038, ,0.17, ,0.0036,
 ,0.0036, ,0.1678, ,0.0039,
 ,0.0035, ,0.168, ,0.0037,
 ,0.0037, ,0.1696, ,0.0035,
 ,0.0042, ,0.1769, ,0.0036,
 ,0.004, ,0.1683, ,0.0038,
 ,0.0036, ,0.1677, ,0.0037,
 ,0.0037, ,0.167, ,0.0035,
 ,0.0043, ,0.1687, ,0.0036,
 ,0.004, ,0.1664, ,0.004,
 ,0.0039, ,0.1739, ,0.0037,
 ,0.0037, ,0.1682, ,0.0035,
 ,0.0044, ,0.1666, ,0.0039,
 ,0.0039, ,0.1676, ,0.0043,
 ,0.0035, ,0.1669, ,0.0037,
 ,0.0037, ,0.1676, ,0.0035,
 ,0.0043, ,0.1731, ,0.0036,
 ,0.0036, ,0.169, ,0.004,
 ,0.0036, ,0.1663, ,0.0036,
 ,0.0037, ,0.1669, ,0.0037,
 ,0.0042, ,0.1661, ,0.0036,
 ,0.0039, ,0.1678, ,0.0038,
 ,0.0037, ,0.1668, ,0.0044,
 ,0.0036, ,0.1681, ,0.0043,
 ,0.0037, ,0.1682, ,0.004,
 ,0.0037, ,0.1689, ,0.0041,
 ,0.0036, ,0.1703, ,0.0041,
 ,0.0037, ,0.1671, ,0.0037,
 ,0.0042, ,0.1683, ,0.0038,
 ,0.0038, ,0.1743, ,0.0039,
 ,0.0037, ,0.1662, ,0.0037,
 ,0.004, ,0.1679, ,0.0035,
 ,0.0042, ,0.1675, ,0.0036,
 ,0.004, ,0.1675, ,0.0038,
 ,0.0036, ,0.1667, ,0.0038,
 ,0.0035, ,0.1702, ,0.0038,
 ,0.0042, ,0.1679, ,0.0035,
 ,0.0043, ,0.2427, ,0.0041,
 ,0.0042, ,0.1717, ,0.0036,
 ,0.0039, ,0.1711, ,0.0036,
 ,0.0044, ,0.1681, ,0.0036,
 ,0.004, ,0.1687, ,0.0038,
 ,0.0038, ,0.1675, ,0.0038,
 ,0.0037, ,0.1687, ,0.0037,
 ,0.0062, ,0.1711, ,0.0036,
 ,0.004, ,0.1735, ,0.0038,
 ,0.0036, ,0.1687, ,0.0037,
 ,0.0037, ,0.1683, ,0.0037,
 ,0.0038, ,0.1703, ,0.0037,
 ,0.0036, ,0.175, ,0.0039,
 ,0.0038, ,0.2781, ,0.0038,
 ,0.0037, ,0.2055, ,0.0035,
 ,0.0039, ,0.1888, ,0.0036,
 ,0.004, ,0.1731, ,0.0039,
 ,0.0036, ,0.1708, ,0.0035,
 ,0.0037, ,0.1714, ,0.0035,
 ,0.0042, ,0.1709, ,0.0036,
 ,0.0036, ,0.1698, ,0.004,
 ,0.0039, ,0.1692, ,0.0049,
 ,0.0037, ,0.1671, ,0.0038,
 ,0.0037, ,0.1703, ,0.0036,
 ,0.0039, ,0.1678, ,0.0039,
 ,0.0037, ,0.2285, ,0.0035,
 ,0.0036, ,0.1888, ,0.0036,
 ,0.0042, ,0.164, ,0.0034,
 ,0.0036, ,0.1354, ,0.0039,
 ,0.0036, ,0.2116, ,0.0037,
 ,0.0038, ,0.179, ,0.0036,
 ,0.0042, ,0.1686, ,0.0036,
 ,0.004, ,0.1685, ,0.0039,
