Arbrook,FrameTime,SetupTime,Model Switch Time,BGFX,FrameTime,SetupTime,Model Switch Time,Native,FrameTime,SetupTime,Model Switch Time,
 ,0.0653, ,0.0615, ,0.142, ,4e-04, ,0.0619, ,0.0589,
 ,0.6993, ,0.6954, ,0.9196, ,4e-04, ,0.6844, ,0.6816,
 ,0.0822, ,0.0783, ,0.2057, ,4e-04, ,0.0828, ,0.0799,
 ,0.0079, ,0.0046, ,0.1411, ,4e-04, ,0.0065, ,0.004,
 ,0.0115, ,0.0081, ,0.7121, ,4e-04, ,0.0103, ,0.0077,
 ,1.296, ,1.2917, ,0.6735, ,3e-04, ,1.2698, ,1.2667,
 ,0.1852, ,0.1801, ,0.2009, ,4e-04, ,0.1449, ,0.1419,
 ,0.0357, ,0.0313, ,0.4383, ,4e-04, ,0.0292, ,0.0267,
 ,0.0103, ,0.0067, ,0.6224, ,4e-04, ,0.0084, ,0.0058,
 ,0.0089, ,0.0055, ,0.1654, ,4e-04, ,0.0065, ,0.0042,
 ,0.3152, ,0.3113, ,0.275, ,3e-04, ,0.3171, ,0.3141,
 ,0.507, ,0.5026, ,0.2457, ,4e-04, ,0.4777, ,0.4745,
 ,0.0639, ,0.06, ,0.1416, ,4e-04, ,0.0642, ,0.0611,
 ,0.6463, ,0.6422, ,0.9417, ,4e-04, ,0.6723, ,0.6692,
 ,0.0832, ,0.0794, ,0.1839, ,4e-04, ,0.0831, ,0.0803,
 ,0.0085, ,0.0051, ,0.1398, ,4e-04, ,0.0065, ,0.004,
 ,0.0118, ,0.0084, ,0.7523, ,4e-04, ,0.0103, ,0.0077,
 ,1.1306, ,1.1263, ,0.6929, ,4e-04, ,1.1102, ,1.1072,
 ,0.1461, ,0.1423, ,0.2331, ,3e-04, ,0.1439, ,0.1409,
 ,0.0325, ,0.029, ,0.4616, ,4e-04, ,0.0296, ,0.0269,
 ,0.0098, ,0.0063, ,0.6376, ,4e-04, ,0.0082, ,0.0057,
 ,0.0081, ,0.0048, ,0.1677, ,4e-04, ,0.0066, ,0.0042,
 ,0.3016, ,0.2978, ,0.2872, ,4e-04, ,0.2916, ,0.2887,
 ,0.4812, ,0.4771, ,0.258, ,4e-04, ,0.538, ,0.5348,
 ,0.0634, ,0.0596, ,0.1419, ,4e-04, ,0.0608, ,0.0579,
 ,0.6387, ,0.6347, ,0.985, ,4e-04, ,0.6443, ,0.6413,
 ,0.0828, ,0.0788, ,0.1766, ,4e-04, ,0.0833, ,0.0804,
 ,0.0081, ,0.0047, ,0.1455, ,4e-04, ,0.0064, ,0.0041,
 ,0.0111, ,0.0078, ,0.7797, ,4e-04, ,0.0102, ,0.0076,
 ,1.125, ,1.121, ,1.1568, ,0.001, ,1.1057, ,1.1025,
 ,0.1451, ,0.1412, ,0.265, ,7e-04, ,0.1425, ,0.1395,
 ,0.0312, ,0.0276, ,0.4419, ,6e-04, ,0.0286, ,0.026,
 ,0.0097, ,0.0064, ,0.6304, ,5e-04, ,0.0082, ,0.0057,
 ,0.008, ,0.0047, ,0.177, ,6e-04, ,0.0065, ,0.0041,
 ,0.3078, ,0.304, ,0.3771, ,4e-04, ,0.3047, ,0.3019,
 ,0.4855, ,0.4811, ,0.4169, ,5e-04, ,0.4801, ,0.4767,
 ,0.0632, ,0.0595, ,0.2042, ,6e-04, ,0.0651, ,0.0622,
 ,0.6393, ,0.6355, ,0.7681, ,5e-04, ,0.6745, ,0.6716,
 ,0.0839, ,0.0802, ,0.2358, ,5e-04, ,0.0835, ,0.0806,
 ,0.0083, ,0.0049, ,0.1594, ,5e-04, ,0.0063, ,0.0038,
 ,0.0112, ,0.0077, ,0.8238, ,5e-04, ,0.0101, ,0.0075,
 ,1.1639, ,1.1594, ,0.7618, ,4e-04, ,1.1332, ,1.1298,
 ,0.1483, ,0.1444, ,0.2023, ,4e-04, ,0.143, ,0.14,
 ,0.0334, ,0.0299, ,0.4785, ,4e-04, ,0.0302, ,0.0276,
 ,0.0099, ,0.0064, ,0.6188, ,4e-04, ,0.0084, ,0.0059,
 ,0.0081, ,0.0048, ,0.1768, ,4e-04, ,0.0066, ,0.0041,
 ,0.3175, ,0.3133, ,0.3022, ,4e-04, ,0.2873, ,0.2845,
 ,0.5179, ,0.5135, ,0.2724, ,4e-04, ,0.4668, ,0.4636,
 ,0.0658, ,0.0619, ,0.1429, ,3e-04, ,0.0609, ,0.0579,
 ,0.6546, ,0.6505, ,0.9996, ,3e-04, ,0.6806, ,0.6777,
 ,0.0838, ,0.0797, ,0.1441, ,4e-04, ,0.0846, ,0.0816,
 ,0.0084, ,0.005, ,0.1415, ,4e-04, ,0.0063, ,0.0039,
 ,0.0119, ,0.0085, ,0.7644, ,4e-04, ,0.0103, ,0.0076,
 ,1.1219, ,1.1176, ,0.7636, ,4e-04, ,1.2303, ,1.2271,
 ,0.1464, ,0.1425, ,0.2257, ,4e-04, ,0.1417, ,0.1388,
 ,0.0318, ,0.0282, ,0.4888, ,4e-04, ,0.0289, ,0.0263,
 ,0.0097, ,0.0063, ,0.6323, ,4e-04, ,0.0081, ,0.0057,
 ,0.008, ,0.0048, ,0.1783, ,3e-04, ,0.0067, ,0.0042,
 ,0.301, ,0.2973, ,0.3167, ,4e-04, ,0.2967, ,0.2937,
 ,0.4949, ,0.4907, ,0.2694, ,4e-04, ,0.4629, ,0.4598,
 ,0.0642, ,0.0603, ,0.1429, ,4e-04, ,0.0618, ,0.0589,
 ,0.6483, ,0.6444, ,1.1662, ,6e-04, ,0.6393, ,0.6364,
 ,0.0825, ,0.0786, ,0.16, ,4e-04, ,0.0824, ,0.0793,
 ,0.0079, ,0.0046, ,0.1453, ,5e-04, ,0.0067, ,0.0039,
 ,0.011, ,0.0075, ,1.0469, ,5e-04, ,0.0098, ,0.0073,
 ,1.1117, ,1.1077, ,0.8072, ,4e-04, ,1.1104, ,1.1074,
 ,0.1431, ,0.139, ,0.3403, ,4e-04, ,0.1471, ,0.144,
 ,0.0303, ,0.0269, ,0.4875, ,4e-04, ,0.0281, ,0.0255,
 ,0.0097, ,0.0063, ,0.6326, ,4e-04, ,0.0082, ,0.0056,
 ,0.0081, ,0.0048, ,0.1912, ,4e-04, ,0.009, ,0.0058,
 ,0.299, ,0.2952, ,0.3118, ,7e-04, ,0.323, ,0.3195,
 ,0.4896, ,0.4852, ,0.2627, ,4e-04, ,0.4864, ,0.4832,
 ,0.0645, ,0.0607, ,0.1435, ,4e-04, ,0.064, ,0.0609,
 ,0.6863, ,0.682, ,1.0436, ,3e-04, ,0.6596, ,0.6565,
 ,0.0871, ,0.083, ,0.1497, ,5e-04, ,0.0845, ,0.0816,
 ,0.008, ,0.0046, ,0.1413, ,3e-04, ,0.0067, ,0.0041,
 ,0.0116, ,0.0082, ,0.8136, ,4e-04, ,0.0103, ,0.0077,
 ,1.2532, ,1.249, ,0.769, ,4e-04, ,1.192, ,1.1882,
 ,0.1548, ,0.1509, ,0.2441, ,4e-04, ,0.147, ,0.1439,
 ,0.035, ,0.0314, ,0.4991, ,4e-04, ,0.0315, ,0.0289,
 ,0.01, ,0.0067, ,0.6599, ,4e-04, ,0.0085, ,0.006,
 ,0.0082, ,0.0049, ,0.2088, ,4e-04, ,0.0067, ,0.0042,
 ,0.4116, ,0.4075, ,0.3189, ,4e-04, ,0.3086, ,0.3058,
 ,0.5424, ,0.5382, ,0.2657, ,4e-04, ,0.5625, ,0.5591,
 ,0.0676, ,0.0638, ,0.1429, ,3e-04, ,0.0623, ,0.0594,
 ,0.756, ,0.7518, ,1.0497, ,4e-04, ,0.7256, ,0.7225,
 ,0.0871, ,0.0833, ,0.147, ,4e-04, ,0.0848, ,0.0818,
 ,0.0085, ,0.0051, ,0.1413, ,4e-04, ,0.0064, ,0.004,
 ,0.0122, ,0.0087, ,0.8266, ,3e-04, ,0.0102, ,0.0076,
 ,1.2294, ,1.2253, ,0.7854, ,4e-04, ,1.2567, ,1.2535,
 ,0.1494, ,0.1455, ,0.2454, ,4e-04, ,0.1464, ,0.1433,
 ,0.0336, ,0.0299, ,0.5142, ,3e-04, ,0.0298, ,0.0272,
 ,0.0097, ,0.0063, ,0.6674, ,4e-04, ,0.0083, ,0.0058,
 ,0.0084, ,0.0051, ,0.2034, ,4e-04, ,0.0066, ,0.0041,
 ,0.3265, ,0.3228, ,0.333, ,6e-04, ,0.2876, ,0.2847,
 ,0.5112, ,0.5071, ,0.3153, ,6e-04, ,0.4899, ,0.4866,
 ,0.064, ,0.0601, ,0.3336, ,4e-04, ,0.065, ,0.062,
 ,0.6592, ,0.6554, ,1.062, ,4e-04, ,0.6425, ,0.6395,
 ,0.0839, ,0.0802, ,0.1428, ,4e-04, ,0.0821, ,0.0792,
 ,0.008, ,0.0046, ,0.1408, ,3e-04, ,0.0068, ,0.0042,
 ,0.0186, ,0.0083, ,0.8219, ,4e-04, ,0.0101, ,0.0075,
 ,1.2396, ,1.2355, ,0.7883, ,3e-04, ,1.2156, ,1.2118,
 ,0.1472, ,0.1432, ,0.2679, ,4e-04, ,0.1559, ,0.1527,
 ,0.0324, ,0.0289, ,0.5165, ,4e-04, ,0.0325, ,0.0294,
 ,0.01, ,0.0065, ,0.681, ,3e-04, ,0.0096, ,0.0069,
 ,0.0081, ,0.0047, ,0.2415, ,4e-04, ,0.007, ,0.0045,
 ,0.3278, ,0.3237, ,0.3155, ,3e-04, ,0.317, ,0.3139,
 ,0.639, ,0.6341, ,0.2608, ,4e-04, ,0.5005, ,0.4973,
 ,0.0665, ,0.0626, ,0.1422, ,4e-04, ,0.0658, ,0.0627,
 ,0.6613, ,0.6573, ,1.063, ,4e-04, ,0.7287, ,0.7254,
 ,0.084, ,0.0801, ,0.1431, ,4e-04, ,0.0881, ,0.0851,
 ,0.0221, ,0.0185, ,0.1409, ,4e-04, ,0.007, ,0.0043,
 ,0.0122, ,0.0087, ,0.8088, ,4e-04, ,0.0113, ,0.0083,
 ,1.2372, ,1.233, ,0.7635, ,4e-04, ,1.1688, ,1.1653,
 ,0.174, ,0.1699, ,0.2589, ,4e-04, ,0.1482, ,0.1449,
 ,0.0321, ,0.0286, ,0.492, ,4e-04, ,0.0319, ,0.0291,
 ,0.0101, ,0.0067, ,0.6939, ,4e-04, ,0.0087, ,0.0061,
 ,0.0089, ,0.0054, ,0.2282, ,5e-04, ,0.0065, ,0.0041,
 ,0.3203, ,0.3165, ,0.3123, ,4e-04, ,0.2961, ,0.2933,
 ,0.5706, ,0.5662, ,0.2618, ,4e-04, ,0.5047, ,0.5015,
 ,0.0867, ,0.0828, ,0.1415, ,4e-04, ,0.063, ,0.0599,
 ,0.6485, ,0.6441, ,1.0322, ,3e-04, ,0.6696, ,0.6668,
 ,0.0829, ,0.079, ,0.144, ,4e-04, ,0.085, ,0.0819,
 ,0.0221, ,0.0182, ,0.141, ,4e-04, ,0.0069, ,0.0044,
 ,0.0188, ,0.0153, ,0.8, ,4e-04, ,0.011, ,0.0083,
 ,1.127, ,1.1228, ,0.7869, ,4e-04, ,1.1585, ,1.1553,
 ,0.1687, ,0.1647, ,0.2284, ,4e-04, ,0.1453, ,0.142,
 ,0.0313, ,0.0277, ,0.4481, ,6e-04, ,0.0303, ,0.0277,
 ,0.0104, ,0.0067, ,0.9577, ,6e-04, ,0.0084, ,0.0058,
 ,0.0086, ,0.0052, ,0.2285, ,4e-04, ,0.0067, ,0.0042,
 ,0.3043, ,0.3004, ,0.3044, ,4e-04, ,0.2892, ,0.2863,
 ,0.5401, ,0.5358, ,0.2648, ,4e-04, ,0.4843, ,0.4811,
 ,0.0642, ,0.0604, ,0.143, ,4e-04, ,0.0652, ,0.0622,
 ,0.6646, ,0.6605, ,0.9883, ,4e-04, ,0.6563, ,0.6532,
 ,0.0816, ,0.0778, ,0.1648, ,4e-04, ,0.0843, ,0.0814,
 ,0.039, ,0.0226, ,0.1438, ,4e-04, ,0.0066, ,0.0041,
 ,0.019, ,0.0147, ,0.8013, ,3e-04, ,0.0102, ,0.0077,
 ,1.317, ,1.3125, ,0.7227, ,4e-04, ,1.2086, ,1.2037,
 ,0.1491, ,0.1452, ,0.251, ,3e-04, ,0.1799, ,0.1762,
 ,0.032, ,0.0284, ,0.4873, ,4e-04, ,0.0302, ,0.0275,
 ,0.01, ,0.0064, ,0.6741, ,4e-04, ,0.0085, ,0.006,
 ,0.0082, ,0.0048, ,0.2218, ,4e-04, ,0.0068, ,0.0043,
 ,0.319, ,0.3153, ,0.2837, ,4e-04, ,0.2994, ,0.2964,
 ,0.4876, ,0.4833, ,0.2515, ,4e-04, ,0.67, ,0.6662,
 ,0.0635, ,0.0597, ,0.1405, ,4e-04, ,0.0636, ,0.0606,
 ,0.6537, ,0.6499, ,0.9962, ,4e-04, ,0.7611, ,0.757,
 ,0.0821, ,0.0783, ,0.1962, ,4e-04, ,0.0924, ,0.0893,
 ,0.0083, ,0.0048, ,0.1397, ,4e-04, ,0.0082, ,0.0053,
 ,0.0118, ,0.0083, ,0.7683, ,4e-04, ,0.0136, ,0.0105,
 ,1.1294, ,1.1241, ,0.7087, ,5e-04, ,1.3274, ,1.3237,
 ,0.1469, ,0.143, ,0.2405, ,4e-04, ,0.1521, ,0.1484,
 ,0.0312, ,0.0275, ,0.4618, ,4e-04, ,0.0421, ,0.0393,
 ,0.0118, ,0.0083, ,0.6853, ,4e-04, ,0.0092, ,0.0066,
 ,0.0083, ,0.0049, ,0.2979, ,4e-04, ,0.0072, ,0.0046,
 ,0.3135, ,0.3098, ,0.256, ,6e-04, ,0.3604, ,0.3574,
 ,0.5011, ,0.4969, ,0.2758, ,5e-04, ,0.5502, ,0.5468,
 ,0.0638, ,0.06, ,0.1933, ,5e-04, ,0.0646, ,0.0616,
 ,0.6533, ,0.6495, ,0.8415, ,4e-04, ,0.7187, ,0.7156,
 ,0.0874, ,0.0837, ,0.1588, ,4e-04, ,0.0869, ,0.084,
 ,0.0081, ,0.0046, ,0.1411, ,3e-04, ,0.0069, ,0.0043,
 ,0.0112, ,0.0078, ,0.7748, ,4e-04, ,0.0115, ,0.0089,
 ,1.1822, ,1.1779, ,0.7338, ,4e-04, ,1.189, ,1.1857,
 ,0.1457, ,0.1417, ,0.5629, ,5e-04, ,0.1459, ,0.1428,
 ,0.0317, ,0.028, ,0.4722, ,4e-04, ,0.0354, ,0.0327,
 ,0.0118, ,0.0084, ,0.6669, ,4e-04, ,0.0087, ,0.0061,
 ,0.008, ,0.0048, ,0.2145, ,3e-04, ,0.0067, ,0.0042,
 ,0.3605, ,0.3567, ,0.2832, ,3e-04, ,0.3335, ,0.3306,
 ,0.54, ,0.5352, ,0.252, ,4e-04, ,0.5569, ,0.5537,
 ,0.0667, ,0.0628, ,0.1427, ,4e-04, ,0.0773, ,0.0737,
 ,0.663, ,0.6591, ,0.953, ,4e-04, ,0.8072, ,0.8039,
 ,0.0858, ,0.0821, ,0.17, ,4e-04, ,0.0901, ,0.0871,
 ,0.0083, ,0.0048, ,0.1425, ,3e-04, ,0.0069, ,0.0043,
 ,0.0155, ,0.0109, ,0.7913, ,3e-04, ,0.0115, ,0.0089,
 ,1.2084, ,1.2039, ,0.7042, ,4e-04, ,1.3095, ,1.3061,
 ,0.1494, ,0.1454, ,0.2267, ,4e-04, ,0.151, ,0.1477,
 ,0.0331, ,0.0294, ,0.4614, ,4e-04, ,0.0401, ,0.0371,
 ,0.0099, ,0.0064, ,0.6768, ,3e-04, ,0.0092, ,0.0066,
 ,0.0088, ,0.0054, ,0.2177, ,4e-04, ,0.0072, ,0.0046,
 ,0.335, ,0.3312, ,0.2759, ,4e-04, ,0.3798, ,0.3768,
 ,0.5516, ,0.5472, ,0.2512, ,4e-04, ,0.5339, ,0.5306,
 ,0.0652, ,0.0612, ,0.143, ,4e-04, ,0.0662, ,0.0632,
 ,0.6537, ,0.6498, ,0.9369, ,4e-04, ,0.6991, ,0.6961,
 ,0.0846, ,0.0805, ,0.1861, ,4e-04, ,0.0927, ,0.0896,
 ,0.0081, ,0.0048, ,0.1406, ,4e-04, ,0.0067, ,0.0043,
 ,0.0121, ,0.0086, ,0.7525, ,4e-04, ,0.0113, ,0.0086,
 ,1.1345, ,1.1304, ,0.6785, ,4e-04, ,1.1773, ,1.174,
 ,0.1463, ,0.1422, ,0.1569, ,5e-04, ,0.1549, ,0.1515,
 ,0.0324, ,0.0289, ,0.437, ,4e-04, ,0.0386, ,0.0356,
 ,0.0102, ,0.0067, ,0.7177, ,4e-04, ,0.0089, ,0.0063,
 ,0.0085, ,0.005, ,0.1706, ,4e-04, ,0.007, ,0.0045,
 ,0.3265, ,0.3229, ,0.2717, ,4e-04, ,0.3197, ,0.3166,
 ,0.4909, ,0.4866, ,0.2438, ,5e-04, ,0.5048, ,0.5015,
 ,0.066, ,0.0621, ,0.1414, ,3e-04, ,0.0663, ,0.0633,
 ,0.6366, ,0.6327, ,0.9169, ,5e-04, ,0.6812, ,0.6784,
 ,0.0829, ,0.0791, ,0.1771, ,4e-04, ,0.0879, ,0.085,
 ,0.0151, ,0.0046, ,0.1409, ,4e-04, ,0.0066, ,0.0041,
 ,0.0118, ,0.0083, ,0.7389, ,4e-04, ,0.0111, ,0.0085,
 ,1.1268, ,1.1228, ,0.9552, ,4e-04, ,1.1539, ,1.1509,
 ,0.1466, ,0.1427, ,0.1961, ,4e-04, ,0.1472, ,0.144,
 ,0.031, ,0.0274, ,0.4353, ,3e-04, ,0.0347, ,0.032,
 ,0.0105, ,0.0069, ,0.6967, ,4e-04, ,0.0087, ,0.0061,
 ,0.0103, ,0.0061, ,0.2262, ,6e-04, ,0.0068, ,0.0042,
 ,0.3149, ,0.311, ,0.293, ,5e-04, ,0.3321, ,0.3287,
 ,0.4756, ,0.4714, ,0.245, ,4e-04, ,0.4918, ,0.4885,
 ,0.0626, ,0.0587, ,0.1419, ,4e-04, ,0.0745, ,0.0714,
 ,0.6447, ,0.6409, ,0.9133, ,4e-04, ,0.6824, ,0.6794,
 ,0.0832, ,0.0795, ,0.1743, ,4e-04, ,0.0849, ,0.082,
 ,0.0081, ,0.0047, ,0.1393, ,4e-04, ,0.0068, ,0.0043,
 ,0.0112, ,0.0079, ,0.7204, ,4e-04, ,0.0111, ,0.0085,
 ,1.1407, ,1.1365, ,0.6829, ,4e-04, ,1.1422, ,1.1389,
 ,0.1485, ,0.1445, ,0.2084, ,4e-04, ,0.1442, ,0.141,
 ,0.0317, ,0.0281, ,0.4277, ,4e-04, ,0.0347, ,0.0321,
 ,0.0102, ,0.0068, ,0.7099, ,4e-04, ,0.0088, ,0.0062,
 ,0.0082, ,0.0049, ,0.2553, ,4e-04, ,0.0069, ,0.0043,
 ,0.3294, ,0.3257, ,0.2983, ,4e-04, ,0.3032, ,0.3003,
 ,0.506, ,0.5015, ,0.2522, ,4e-04, ,0.4897, ,0.4865,
 ,0.0655, ,0.0617, ,0.1422, ,4e-04, ,0.064, ,0.061,
 ,0.6461, ,0.6423, ,0.8877, ,4e-04, ,0.6607, ,0.6577,
 ,0.0837, ,0.0799, ,0.1899, ,4e-04, ,0.0852, ,0.0823,
 ,0.015, ,0.0115, ,0.14, ,4e-04, ,0.0064, ,0.004,
 ,0.0121, ,0.0087, ,0.7137, ,4e-04, ,0.0108, ,0.0082,
 ,1.1196, ,1.1154, ,0.7038, ,3e-04, ,1.1945, ,1.1912,
 ,0.1445, ,0.1406, ,0.1476, ,4e-04, ,0.1446, ,0.1415,
 ,0.0311, ,0.0276, ,0.4254, ,4e-04, ,0.0315, ,0.0288,
 ,0.0097, ,0.0063, ,0.7136, ,4e-04, ,0.0085, ,0.0059,
 ,0.0084, ,0.0049, ,0.2492, ,4e-04, ,0.0069, ,0.0045,
 ,0.3235, ,0.3196, ,0.2824, ,3e-04, ,0.2974, ,0.2945,
 ,0.5496, ,0.5455, ,0.2449, ,4e-04, ,0.5416, ,0.5385,
 ,0.0635, ,0.0598, ,0.1425, ,4e-04, ,0.0613, ,0.0583,
 ,0.6473, ,0.6434, ,0.8692, ,4e-04, ,0.6492, ,0.6461,
 ,0.0833, ,0.0795, ,0.1733, ,4e-04, ,0.0834, ,0.0804,
 ,0.008, ,0.0046, ,0.1412, ,4e-04, ,0.0064, ,0.0039,
 ,0.0116, ,0.008, ,0.7115, ,5e-04, ,0.0105, ,0.0078,
 ,1.1622, ,1.1579, ,0.9329, ,6e-04, ,1.1424, ,1.1393,
 ,0.1459, ,0.142, ,0.17, ,4e-04, ,0.1446, ,0.1415,
 ,0.0309, ,0.0274, ,0.4282, ,3e-04, ,0.0346, ,0.0314,
 ,0.0098, ,0.0064, ,0.7405, ,4e-04, ,0.0116, ,0.0084,
 ,0.008, ,0.0046, ,0.2422, ,3e-04, ,0.0068, ,0.0045,
 ,0.3173, ,0.3132, ,0.2831, ,4e-04, ,0.3102, ,0.3072,
 ,0.4741, ,0.4698, ,0.2454, ,4e-04, ,0.4811, ,0.4778,
 ,0.0822, ,0.0774, ,0.1432, ,3e-04, ,0.0635, ,0.0606,
 ,0.7243, ,0.7199, ,0.8644, ,3e-04, ,0.6832, ,0.6802,
 ,0.0926, ,0.0887, ,0.1707, ,4e-04, ,0.0858, ,0.0826,
 ,0.0085, ,0.005, ,0.1401, ,4e-04, ,0.0066, ,0.0042,
 ,0.0126, ,0.0092, ,0.721, ,4e-04, ,0.0105, ,0.0081,
 ,1.2813, ,1.277, ,0.6447, ,4e-04, ,4.8556, ,4.8522,
 ,0.1524, ,0.1484, ,0.1758, ,3e-04, ,0.1459, ,0.1427,
 ,0.0332, ,0.0296, ,0.4397, ,4e-04, ,0.0316, ,0.0289,
 ,0.0103, ,0.0069, ,0.7185, ,4e-04, ,0.0083, ,0.0058,
 ,0.0087, ,0.0053, ,0.2161, ,4e-04, ,0.0066, ,0.0042,
 ,0.3697, ,0.3657, ,0.2863, ,4e-04, ,0.3342, ,0.3313,
 ,0.5535, ,0.5494, ,0.2453, ,4e-04, ,0.4957, ,0.4925,
 ,0.0672, ,0.0634, ,0.1428, ,4e-04, ,0.0624, ,0.0593,
 ,0.707, ,0.703, ,0.8809, ,4e-04, ,0.7201, ,0.717,
 ,0.0842, ,0.0803, ,0.145, ,5e-04, ,0.0831, ,0.0801,
 ,0.0082, ,0.0048, ,0.1402, ,3e-04, ,0.0064, ,0.004,
 ,0.0119, ,0.0085, ,0.7508, ,4e-04, ,0.0103, ,0.0078,
 ,1.237, ,1.2328, ,0.6393, ,6e-04, ,1.3107, ,1.3073,
 ,0.1486, ,0.1447, ,0.158, ,6e-04, ,0.1492, ,0.1451,
 ,0.0323, ,0.0287, ,0.3554, ,3e-04, ,0.0303, ,0.0276,
 ,0.01, ,0.0066, ,0.6763, ,3e-04, ,0.0086, ,0.0061,
 ,0.0084, ,0.005, ,0.2112, ,4e-04, ,0.0068, ,0.0043,
 ,0.3239, ,0.3201, ,0.3091, ,4e-04, ,0.3354, ,0.3322,
 ,0.4905, ,0.4861, ,0.2454, ,4e-04, ,0.5038, ,0.5006,
 ,0.0794, ,0.0754, ,0.1406, ,4e-04, ,0.061, ,0.0581,
 ,0.6446, ,0.6406, ,0.8416, ,4e-04, ,0.6593, ,0.6562,
 ,0.0839, ,0.0802, ,0.1747, ,4e-04, ,0.0846, ,0.0817,
 ,0.0082, ,0.0049, ,0.1389, ,4e-04, ,0.0065, ,0.0041,
 ,0.0124, ,0.0091, ,0.7131, ,4e-04, ,0.0104, ,0.0078,
 ,1.1361, ,1.1318, ,0.645, ,4e-04, ,1.2874, ,1.284,
 ,0.1486, ,0.1446, ,0.4999, ,4e-04, ,0.1445, ,0.1415,
 ,0.0317, ,0.0282, ,0.4104, ,4e-04, ,0.0307, ,0.0281,
 ,0.0133, ,0.0088, ,0.6714, ,4e-04, ,0.0083, ,0.0058,
 ,0.0106, ,0.0063, ,0.1884, ,4e-04, ,0.0066, ,0.0042,
 ,0.3221, ,0.3182, ,0.3031, ,4e-04, ,0.3047, ,0.3018,
 ,0.5695, ,0.5652, ,0.247, ,4e-04, ,0.4776, ,0.4743,
 ,0.0853, ,0.0815, ,0.1415, ,3e-04, ,0.0649, ,0.0619,
 ,0.6593, ,0.6554, ,0.848, ,3e-04, ,0.6482, ,0.6452,
 ,0.0861, ,0.0823, ,0.1714, ,4e-04, ,0.0827, ,0.0798,
 ,0.0087, ,0.0052, ,0.1391, ,4e-04, ,0.0065, ,0.004,
 ,0.012, ,0.0085, ,0.7058, ,4e-04, ,0.0103, ,0.0077,
 ,1.1348, ,1.1306, ,0.6352, ,4e-04, ,1.1188, ,1.1156,
 ,0.1748, ,0.1706, ,0.1661, ,4e-04, ,0.143, ,0.1399,
 ,0.065, ,0.0609, ,0.4235, ,3e-04, ,0.0309, ,0.0282,
 ,0.0103, ,0.0068, ,0.6581, ,4e-04, ,0.0083, ,0.0058,
 ,0.0088, ,0.0051, ,0.1795, ,4e-04, ,0.0066, ,0.0042,
 ,0.3072, ,0.3035, ,0.2852, ,4e-04, ,0.2938, ,0.291,
 ,0.5575, ,0.5528, ,0.3008, ,4e-04, ,0.4682, ,0.4651,
 ,0.0859, ,0.0821, ,0.1441, ,4e-04, ,0.063, ,0.0602,
 ,0.6446, ,0.6406, ,0.7925, ,3e-04, ,0.7664, ,0.7621,
 ,0.0915, ,0.081, ,0.1726, ,4e-04, ,0.0824, ,0.0795,
 ,0.0222, ,0.0049, ,0.1399, ,4e-04, ,0.0063, ,0.0039,
 ,0.0149, ,0.0104, ,0.8261, ,3e-04, ,0.0104, ,0.0078,
 ,1.1486, ,1.1443, ,0.5764, ,6e-04, ,1.1374, ,1.1342,
 ,0.1479, ,0.1438, ,0.1464, ,4e-04, ,0.1889, ,0.185,
 ,0.0318, ,0.0281, ,0.3904, ,4e-04, ,0.034, ,0.0308,
 ,0.01, ,0.0065, ,0.6728, ,4e-04, ,0.0123, ,0.0091,
 ,0.0083, ,0.0049, ,0.1926, ,3e-04, ,0.007, ,0.0044,
 ,0.3016, ,0.2976, ,0.2969, ,4e-04, ,0.3337, ,0.3307,
 ,0.4813, ,0.4772, ,0.2503, ,4e-04, ,0.5602, ,0.557,
 ,0.0642, ,0.0602, ,0.1427, ,3e-04, ,0.0627, ,0.0599,
 ,0.6376, ,0.6338, ,0.8529, ,4e-04, ,0.6542, ,0.6512,
 ,0.0829, ,0.079, ,0.1493, ,4e-04, ,0.0868, ,0.0838,
 ,0.0082, ,0.0048, ,0.1406, ,4e-04, ,0.0068, ,0.0044,
 ,0.0117, ,0.0083, ,0.693, ,3e-04, ,0.0099, ,0.0075,
 ,1.1556, ,1.1509, ,0.6551, ,4e-04, ,1.1321, ,1.1291,
 ,0.152, ,0.148, ,0.1953, ,6e-04, ,0.1451, ,0.142,
 ,0.0322, ,0.0287, ,0.6239, ,6e-04, ,0.0316, ,0.029,
 ,0.0104, ,0.0067, ,0.6319, ,5e-04, ,0.0081, ,0.0057,
 ,0.0085, ,0.005, ,0.1648, ,5e-04, ,0.0067, ,0.0042,
 ,0.3099, ,0.3061, ,0.2989, ,4e-04, ,0.3155, ,0.3126,
 ,0.4954, ,0.4912, ,0.2526, ,5e-04, ,0.4784, ,0.4749,
 ,0.0666, ,0.0628, ,0.1413, ,4e-04, ,0.0627, ,0.0598,
 ,0.6626, ,0.6587, ,0.8615, ,4e-04, ,0.6539, ,0.651,
 ,0.0943, ,0.0903, ,0.1597, ,4e-04, ,0.0823, ,0.0795,
 ,0.0083, ,0.0048, ,0.1455, ,4e-04, ,0.0065, ,0.004,
 ,0.0116, ,0.0081, ,0.7068, ,4e-04, ,0.0102, ,0.0076,
 ,1.2432, ,1.2391, ,0.6471, ,4e-04, ,1.2714, ,1.2684,
 ,0.1477, ,0.1438, ,0.1597, ,5e-04, ,0.1435, ,0.1404,
 ,0.0313, ,0.0278, ,0.417, ,3e-04, ,0.0304, ,0.0276,
