Arbrook,Drawing Time,BGFX,Drawing Time,Native,Drawing Time,
 ,0.0023, ,0.1618, ,0.0013,
 ,0.0022, ,0.1639, ,0.0015,
 ,0.0022, ,0.1622, ,0.0013,
 ,0.0022, ,0.1624, ,0.0014,
 ,0.0021, ,0.1688, ,0.0014,
 ,0.0022, ,0.162, ,0.0014,
 ,0.0022, ,0.165, ,0.0012,
 ,0.0022, ,0.162, ,0.0014,
 ,0.0022, ,0.1622, ,0.0013,
 ,0.0023, ,0.1623, ,0.0013,
 ,0.0022, ,0.1619, ,0.0013,
 ,0.0022, ,0.1642, ,0.0014,
 ,0.0021, ,0.1629, ,0.0014,
 ,0.0024, ,0.162, ,0.0014,
 ,0.0022, ,0.1621, ,0.0013,
 ,0.0022, ,0.1674, ,0.0013,
 ,0.0022, ,0.1637, ,0.0014,
 ,0.0022, ,0.162, ,0.0013,
 ,0.0021, ,0.3146, ,0.0014,
 ,0.0023, ,0.3157, ,0.0014,
 ,0.0022, ,0.2131, ,0.0013,
 ,0.0021, ,0.1999, ,0.0013,
 ,0.0023, ,0.168, ,0.0013,
 ,0.0022, ,0.1645, ,0.0013,
 ,0.0022, ,0.1641, ,0.0013,
 ,0.0022, ,0.1643, ,0.0014,
 ,0.0021, ,0.166, ,0.0014,
 ,0.0022, ,0.1656, ,0.0013,
 ,0.0023, ,0.1637, ,0.0013,
 ,0.0021, ,0.1632, ,0.0013,
 ,0.0023, ,0.1637, ,0.0015,
 ,0.0022, ,0.1655, ,0.0014,
 ,0.0021, ,0.1635, ,0.0013,
 ,0.0022, ,0.1628, ,0.0013,
 ,0.0022, ,0.1629, ,0.0014,
 ,0.0022, ,0.1656, ,0.0014,
 ,0.0022, ,0.164, ,0.0013,
 ,0.0023, ,0.1625, ,0.0014,
 ,0.0022, ,0.1626, ,0.0014,
 ,0.0022, ,0.1636, ,0.0013,
 ,0.0021, ,0.1653, ,0.0013,
 ,0.0022, ,0.1634, ,0.0013,
 ,0.0023, ,0.1699, ,0.0013,
 ,0.0023, ,0.1745, ,0.0013,
 ,0.0021, ,0.1636, ,0.0013,
 ,0.0022, ,0.1772, ,0.0014,
 ,0.0021, ,0.1644, ,0.0013,
 ,0.0022, ,0.1626, ,0.0013,
 ,0.0023, ,0.1631, ,0.0013,
 ,0.0023, ,0.1683, ,0.0013,
 ,0.0022, ,0.1649, ,0.0015,
 ,0.0022, ,0.1645, ,0.0013,
 ,0.0021, ,0.1633, ,0.0013,
 ,0.0023, ,0.163, ,0.0013,
 ,0.0022, ,0.165, ,0.0013,
 ,0.0022, ,0.1628, ,0.0013,
 ,0.0021, ,0.1623, ,0.0013,
 ,0.0022, ,0.1626, ,0.0013,
 ,0.0022, ,0.164, ,0.0013,
 ,0.0021, ,0.1653, ,0.0013,
 ,0.0022, ,0.1633, ,0.0013,
 ,0.0022, ,0.1629, ,0.0013,
 ,0.0022, ,0.1629, ,0.0013,
 ,0.0022, ,0.1655, ,0.0013,
 ,0.0022, ,0.1635, ,0.0013,
 ,0.0022, ,0.1625, ,0.0013,
 ,0.0022, ,0.1626, ,0.0014,
 ,0.0022, ,0.1648, ,0.0013,
 ,0.0022, ,0.1633, ,0.0013,
 ,0.0022, ,0.1625, ,0.0013,
 ,0.0021, ,0.1629, ,0.0018,
 ,0.0022, ,0.1766, ,0.0014,
 ,0.0022, ,0.1647, ,0.0014,
 ,0.0022, ,0.163, ,0.0013,
 ,0.0022, ,0.1626, ,0.0013,
 ,0.0022, ,0.1657, ,0.0013,
 ,0.0022, ,0.17, ,0.0014,
 ,0.0022, ,0.1658, ,0.0013,
 ,0.0021, ,0.1639, ,0.0013,
 ,0.0021, ,0.1644, ,0.0013,
 ,0.0022, ,0.1635, ,0.0013,
 ,0.0022, ,0.1652, ,0.0013,
 ,0.0023, ,0.1646, ,0.0013,
 ,0.0022, ,0.165, ,0.0014,
 ,0.0022, ,0.1626, ,0.0014,
 ,0.0022, ,0.162, ,0.0014,
 ,0.0022, ,0.1659, ,0.0013,
 ,0.0022, ,0.2095, ,0.0013,
 ,0.0021, ,0.1897, ,0.0014,
 ,0.0022, ,0.164, ,0.0013,
 ,0.0021, ,0.1646, ,0.0014,
 ,0.0022, ,0.2779, ,0.0014,
 ,0.0022, ,0.3498, ,0.0015,
 ,0.0022, ,0.1864, ,0.0014,
 ,0.0022, ,0.1691, ,0.0014,
 ,0.0023, ,0.1681, ,0.0013,
 ,0.0021, ,0.1685, ,0.0014,
 ,0.0022, ,0.1674, ,0.0015,
 ,0.0022, ,0.1639, ,0.0014,
 ,0.0023, ,0.1716, ,0.0014,
 ,0.0023, ,0.1661, ,0.0013,
 ,0.0021, ,0.1641, ,0.0013,
 ,0.0022, ,0.1629, ,0.0014,
 ,0.0022, ,0.1622, ,0.0014,
 ,0.0022, ,0.1626, ,0.0013,
 ,0.0022, ,0.1664, ,0.0014,
 ,0.0022, ,0.1635, ,0.0014,
 ,0.0022, ,0.1654, ,0.0013,
 ,0.0021, ,0.2235, ,0.0014,
 ,0.0022, ,0.167, ,0.0014,
 ,0.0022, ,0.176, ,0.0013,
 ,0.0024, ,0.1629, ,0.0013,
 ,0.0023, ,0.1636, ,0.0013,
 ,0.0021, ,0.1634, ,0.0014,
 ,0.0021, ,0.1711, ,0.0013,
 ,0.0023, ,0.1659, ,0.0013,
 ,0.0021, ,0.1631, ,0.0014,
 ,0.0022, ,0.1646, ,0.0014,
 ,0.0022, ,0.1652, ,0.0014,
 ,0.0023, ,0.1622, ,0.0014,
 ,0.0022, ,0.1618, ,0.0013,
 ,0.0022, ,0.1634, ,0.0012,
 ,0.0022, ,0.1672, ,0.0013,
 ,0.0022, ,0.1672, ,0.0013,
 ,0.0023, ,0.1632, ,0.0013,
 ,0.0022, ,0.1632, ,0.0013,
 ,0.0021, ,0.1626, ,0.0013,
 ,0.0022, ,0.165, ,0.0013,
 ,0.0022, ,0.1614, ,0.0013,
 ,0.0022, ,0.1689, ,0.0013,
 ,0.0022, ,0.1618, ,0.0013,
 ,0.0021, ,0.1652, ,0.0013,
 ,0.0022, ,0.1647, ,0.0013,
 ,0.0021, ,0.1642, ,0.0013,
 ,0.0022, ,0.162, ,0.0014,
 ,0.0021, ,0.1628, ,0.0014,
 ,0.0022, ,0.1627, ,0.0013,
 ,0.0022, ,0.1633, ,0.0014,
 ,0.0024, ,0.1628, ,0.0014,
 ,0.0022, ,0.1645, ,0.0013,
 ,0.0022, ,0.162, ,0.0013,
 ,0.0022, ,0.1636, ,0.0014,
 ,0.0022, ,0.1627, ,0.0014,
 ,0.0023, ,0.1683, ,0.0013,
 ,0.0022, ,0.1622, ,0.0013,
 ,0.0022, ,0.1633, ,0.0013,
 ,0.0022, ,0.1634, ,0.0014,
 ,0.0023, ,0.1639, ,0.0013,
 ,0.0022, ,0.1629, ,0.0013,
 ,0.0023, ,0.1625, ,0.0013,
 ,0.0022, ,0.1651, ,0.0013,
 ,0.0021, ,0.1618, ,0.0013,
 ,0.0022, ,0.1682, ,0.0013,
 ,0.0022, ,0.1622, ,0.0013,
 ,0.0021, ,0.2133, ,0.0013,
 ,0.0021, ,0.1642, ,0.0013,
 ,0.0023, ,0.1632, ,0.0014,
 ,0.0023, ,0.1626, ,0.0013,
 ,0.0022, ,0.1705, ,0.0013,
 ,0.0022, ,0.232, ,0.0012,
 ,0.0021, ,0.2233, ,0.0013,
 ,0.0022, ,0.1739, ,0.0014,
 ,0.0023, ,0.1657, ,0.0015,
 ,0.0022, ,0.3393, ,0.0013,
 ,0.0022, ,0.1835, ,0.0013,
 ,0.0022, ,0.1727, ,0.0016,
 ,0.0023, ,0.1396, ,0.0014,
 ,0.0022, ,0.155, ,0.0014,
 ,0.0022, ,0.2025, ,0.0014,
 ,0.0022, ,0.1726, ,0.0014,
 ,0.0022, ,0.1719, ,0.0013,
 ,0.0022, ,0.1685, ,0.0013,
 ,0.0022, ,0.1968, ,0.0013,
 ,0.0022, ,0.1698, ,0.0014,
 ,0.0022, ,0.1637, ,0.0013,
 ,0.0022, ,0.1668, ,0.0014,
 ,0.0021, ,0.1655, ,0.0013,
 ,0.0022, ,0.164, ,0.0013,
 ,0.0022, ,0.1673, ,0.0013,
 ,0.0029, ,0.1661, ,0.0013,
 ,0.0023, ,0.1631, ,0.0013,
 ,0.0022, ,0.1651, ,0.0012,
 ,0.0022, ,0.162, ,0.0013,
 ,0.0022, ,0.1662, ,0.0015,
 ,0.0021, ,0.1617, ,0.0013,
 ,0.0022, ,0.1627, ,0.0014,
 ,0.0023, ,0.1624, ,0.0014,
 ,0.0022, ,0.1721, ,0.0013,
 ,0.0022, ,0.1617, ,0.0013,
 ,0.0022, ,0.1629, ,0.0014,
 ,0.0022, ,0.1673, ,0.0013,
 ,0.0022, ,0.1647, ,0.0013,
 ,0.0021, ,0.1626, ,0.0014,
 ,0.0022, ,0.1623, ,0.0013,
 ,0.0022, ,0.1661, ,0.0013,
 ,0.0021, ,0.1681, ,0.0014,
 ,0.0022, ,0.1627, ,0.0013,
 ,0.0022, ,0.1616, ,0.0014,
 ,0.0022, ,0.1615, ,0.0013,
 ,0.0021, ,0.1647, ,0.0017,
 ,0.0022, ,0.1618, ,0.0017,
 ,0.0022, ,0.1619, ,0.0013,
 ,0.0021, ,0.1613, ,0.0013,
 ,0.0023, ,0.1644, ,0.0014,
 ,0.0022, ,0.1644, ,0.0013,
 ,0.0023, ,0.1624, ,0.0014,
 ,0.0022, ,0.1614, ,0.0015,
 ,0.0022, ,0.1615, ,0.0015,
 ,0.0022, ,0.1623, ,0.0014,
 ,0.0023, ,0.163, ,0.0016,
 ,0.0021, ,0.1624, ,0.0013,
 ,0.0022, ,0.1682, ,0.0014,
 ,0.0022, ,0.1621, ,0.0019,
 ,0.0023, ,0.1623, ,0.0015,
 ,0.0022, ,0.1625, ,0.002,
 ,0.0022, ,0.1615, ,0.0015,
 ,0.0022, ,0.1688, ,0.0015,
 ,0.0022, ,0.1622, ,0.0016,
 ,0.0022, ,0.1638, ,0.0017,
 ,0.0022, ,0.1785, ,0.0015,
 ,0.0021, ,0.2108, ,0.0015,
 ,0.0022, ,0.1612, ,0.0014,
 ,0.0022, ,0.165, ,0.0013,
 ,0.0022, ,0.1615, ,0.0013,
 ,0.0023, ,0.1608, ,0.0017,
 ,0.0022, ,0.1614, ,0.0014,
 ,0.0022, ,0.1624, ,0.0014,
 ,0.0023, ,0.1655, ,0.0013,
 ,0.0022, ,0.1618, ,0.0014,
 ,0.0022, ,0.264, ,0.0013,
 ,0.0023, ,0.1668, ,0.0013,
 ,0.0022, ,0.1652, ,0.0014,
 ,0.0022, ,0.1635, ,0.0015,
 ,0.0022, ,0.1622, ,0.0013,
 ,0.0023, ,0.1627, ,0.0013,
 ,0.0022, ,0.1682, ,0.0013,
 ,0.0021, ,0.1626, ,0.0013,
 ,0.0022, ,0.1813, ,0.0013,
 ,0.0023, ,0.2125, ,0.0013,
 ,0.0022, ,0.1639, ,0.0013,
 ,0.0022, ,0.1572, ,0.0013,
 ,0.0022, ,0.1328, ,0.0014,
 ,0.0023, ,0.1626, ,0.0013,
 ,0.0021, ,0.1779, ,0.0013,
 ,0.0022, ,0.1644, ,0.0014,
 ,0.0022, ,0.1635, ,0.0013,
 ,0.0022, ,0.1624, ,0.0013,
 ,0.0023, ,0.1628, ,0.0013,
 ,0.0028, ,0.1684, ,0.0014,
 ,0.0027, ,0.1722, ,0.0013,
 ,0.0026, ,0.1639, ,0.0014,
 ,0.0024, ,0.1647, ,0.0014,
 ,0.0023, ,0.1625, ,0.0014,
 ,0.0023, ,0.163, ,0.0014,
 ,0.0022, ,0.1655, ,0.0013,
 ,0.0022, ,0.1622, ,0.0015,
 ,0.0022, ,0.1631, ,0.0014,
 ,0.0022, ,0.1618, ,0.0015,
 ,0.0022, ,0.1641, ,0.0016,
 ,0.0021, ,0.1715, ,0.0014,
 ,0.0022, ,0.1631, ,0.0015,
 ,0.0022, ,0.1614, ,0.0013,
 ,0.0022, ,0.1614, ,0.0013,
 ,0.0024, ,0.1638, ,0.0014,
 ,0.0022, ,0.1617, ,0.0013,
 ,0.0022, ,0.1617, ,0.0013,
 ,0.0022, ,0.1619, ,0.0013,
 ,0.0043, ,0.1677, ,0.0013,
 ,0.0022, ,0.1623, ,0.0013,
 ,0.0023, ,0.1618, ,0.0015,
 ,0.0022, ,0.1621, ,0.0013,
 ,0.0022, ,0.1612, ,0.0013,
 ,0.0023, ,0.1632, ,0.0013,
 ,0.0026, ,0.1698, ,0.0014,
 ,0.0024, ,0.1627, ,0.0016,
 ,0.0025, ,0.1644, ,0.0013,
 ,0.0024, ,0.1631, ,0.0013,
 ,0.0022, ,0.164, ,0.0013,
 ,0.0024, ,0.1613, ,0.0013,
 ,0.0025, ,0.1671, ,0.0013,
 ,0.0024, ,0.1614, ,0.0013,
 ,0.0025, ,0.1646, ,0.0013,
 ,0.0023, ,0.1623, ,0.0014,
 ,0.0025, ,0.164, ,0.0013,
 ,0.0024, ,0.162, ,0.0013,
 ,0.0025, ,0.1692, ,0.0013,
 ,0.0024, ,0.1637, ,0.0013,
 ,0.0025, ,0.1624, ,0.0013,
 ,0.0025, ,0.2144, ,0.0014,
 ,0.0022, ,0.1625, ,0.0015,
 ,0.0022, ,0.1637, ,0.0015,
 ,0.0021, ,0.1648, ,0.0015,
 ,0.0022, ,0.1612, ,0.0015,
 ,0.0021, ,0.1607, ,0.0015,
 ,0.0021, ,0.1611, ,0.0015,
 ,0.0022, ,0.164, ,0.0014,
 ,0.0023, ,0.1617, ,0.0013,
 ,0.0022, ,0.161, ,0.0013,
 ,0.0022, ,0.1618, ,0.0013,
 ,0.0022, ,0.1633, ,0.0014,
 ,0.0022, ,0.1625, ,0.0013,
 ,0.0021, ,0.1639, ,0.0013,
 ,0.0022, ,0.1974, ,0.0014,
 ,0.0022, ,0.1702, ,0.0013,
 ,0.0024, ,0.1682, ,0.0013,
 ,0.0024, ,0.168, ,0.0013,
 ,0.0022, ,0.1644, ,0.0013,
 ,0.0022, ,0.1666, ,0.0015,
 ,0.0024, ,0.1659, ,0.0013,
 ,0.0022, ,0.1631, ,0.0013,
 ,0.0023, ,0.1708, ,0.0014,
 ,0.0021, ,0.1626, ,0.0014,
 ,0.0022, ,0.1837, ,0.0013,
 ,0.0022, ,0.2035, ,0.0013,
 ,0.0022, ,0.1741, ,0.0013,
 ,0.0023, ,0.1579, ,0.0013,
 ,0.0029, ,0.1322, ,0.0013,
 ,0.0026, ,0.1748, ,0.0013,
 ,0.0022, ,0.1643, ,0.0014,
 ,0.0042, ,0.1629, ,0.0013,
 ,0.0021, ,0.1626, ,0.0013,
 ,0.0022, ,0.1653, ,0.0013,
 ,0.0023, ,0.1627, ,0.0014,
 ,0.0022, ,0.1653, ,0.0015,
 ,0.0022, ,0.1619, ,0.0012,
 ,0.0022, ,0.1632, ,0.0013,
 ,0.0022, ,0.1658, ,0.0013,
 ,0.0021, ,0.163, ,0.0013,
 ,0.0022, ,0.1625, ,0.0014,
 ,0.0022, ,0.1624, ,0.0013,
 ,0.0023, ,0.1637, ,0.0014,
 ,0.0024, ,0.1657, ,0.0013,
 ,0.0022, ,0.1706, ,0.0014,
 ,0.0021, ,0.1617, ,0.0013,
 ,0.0022, ,0.1693, ,0.0013,
 ,0.0022, ,0.1647, ,0.0014,
 ,0.0022, ,0.1612, ,0.0013,
 ,0.0022, ,0.163, ,0.0013,
 ,0.0023, ,0.1623, ,0.0014,
 ,0.0022, ,0.1674, ,0.0013,
 ,0.0021, ,0.194, ,0.0013,
 ,0.0022, ,0.1618, ,0.0013,
 ,0.0021, ,0.1624, ,0.0013,
 ,0.0022, ,0.1619, ,0.0014,
 ,0.0021, ,0.1637, ,0.0014,
 ,0.0021, ,0.1617, ,0.0013,
 ,0.0021, ,0.162, ,0.0014,
 ,0.0022, ,0.1633, ,0.0013,
 ,0.0022, ,0.1619, ,0.0013,
 ,0.0021, ,0.1648, ,0.0013,
 ,0.0021, ,0.162, ,0.0014,
 ,0.0022, ,0.1616, ,0.0013,
 ,0.0022, ,0.1613, ,0.0013,
 ,0.0022, ,0.1651, ,0.0017,
 ,0.0021, ,0.1628, ,0.0014,
 ,0.0022, ,0.2151, ,0.0013,
 ,0.0021, ,0.1641, ,0.0013,
 ,0.0021, ,0.1621, ,0.0014,
 ,0.0022, ,0.1641, ,0.0013,
 ,0.0022, ,0.162, ,0.0015,
 ,0.0022, ,0.162, ,0.0014,
 ,0.0021, ,0.1702, ,0.0015,
 ,0.0022, ,0.1638, ,0.0013,
 ,0.0022, ,0.1643, ,0.0013,
 ,0.0022, ,0.1618, ,0.0014,
 ,0.0022, ,0.1616, ,0.0015,
 ,0.0022, ,0.1618, ,0.0013,
 ,0.0022, ,0.1644, ,0.0014,
 ,0.003, ,0.1612, ,0.0013,
 ,0.0025, ,0.1615, ,0.0013,
 ,0.0023, ,0.1614, ,0.0013,
 ,0.0023, ,0.1639, ,0.0014,
 ,0.0023, ,0.1623, ,0.0013,
 ,0.0022, ,0.1618, ,0.0013,
 ,0.0022, ,0.3751, ,0.0015,
 ,0.0022, ,0.1669, ,0.0013,
 ,0.0021, ,0.1663, ,0.0013,
 ,0.0022, ,0.1634, ,0.0014,
 ,0.0022, ,0.1625, ,0.0013,
 ,0.0023, ,0.1641, ,0.0014,
 ,0.0022, ,0.1645, ,0.0013,
 ,0.0022, ,0.1634, ,0.0014,
 ,0.0021, ,0.1824, ,0.0014,
 ,0.0022, ,0.1621, ,0.0013,
 ,0.0022, ,0.1619, ,0.0013,
 ,0.0022, ,0.1625, ,0.0013,
 ,0.0022, ,0.1615, ,0.0013,
 ,0.0023, ,0.1817, ,0.0013,
 ,0.0023, ,0.2076, ,0.0014,
 ,0.0022, ,0.1659, ,0.0014,
 ,0.0022, ,0.1587, ,0.0013,
 ,0.0022, ,0.1424, ,0.0013,
 ,0.0022, ,0.1753, ,0.0013,
 ,0.0022, ,0.1733, ,0.0013,
 ,0.0022, ,0.1638, ,0.0013,
 ,0.0023, ,0.1659, ,0.0014,
 ,0.0021, ,0.1642, ,0.0013,
 ,0.0022, ,0.1634, ,0.0013,
 ,0.0022, ,0.1945, ,0.0014,
 ,0.0022, ,0.1646, ,0.0013,
 ,0.0022, ,0.1638, ,0.0013,
 ,0.0021, ,0.1624, ,0.0013,
 ,0.0022, ,0.1626, ,0.0014,
 ,0.0022, ,0.167, ,0.0013,
 ,0.0022, ,0.1686, ,0.0013,
 ,0.0022, ,0.161, ,0.0013,
 ,0.0022, ,0.1626, ,0.0013,
 ,0.0022, ,0.164, ,0.0014,
 ,0.0022, ,0.1622, ,0.0013,
 ,0.0021, ,0.1623, ,0.0013,
 ,0.0021, ,0.1617, ,0.0014,
 ,0.0023, ,0.1643, ,0.0013,
 ,0.0022, ,0.1683, ,0.0013,
 ,0.0022, ,0.1623, ,0.0013,
 ,0.0021, ,0.1624, ,0.0014,
 ,0.0023, ,0.1733, ,0.0014,
 ,0.0022, ,0.1627, ,0.0013,
 ,0.0022, ,0.1646, ,0.0013,
 ,0.0022, ,0.1617, ,0.002,
 ,0.0021, ,0.1622, ,0.0019,
 ,0.0022, ,0.1616, ,0.0014,
 ,0.0022, ,0.1639, ,0.0014,
 ,0.0021, ,0.162, ,0.0014,
 ,0.0022, ,0.2095, ,0.0014,
 ,0.0021, ,0.1619, ,0.0014,
 ,0.0022, ,0.1637, ,0.0013,
 ,0.0022, ,0.162, ,0.0014,
 ,0.0022, ,0.1617, ,0.0014,
 ,0.0021, ,0.1613, ,0.0013,
 ,0.0022, ,0.1613, ,0.0013,
 ,0.0021, ,0.1636, ,0.0013,
 ,0.0023, ,0.162, ,0.0013,
 ,0.0021, ,0.162, ,0.0013,
 ,0.0021, ,0.1672, ,0.0013,
 ,0.003, ,0.1624, ,0.0013,
 ,0.0027, ,0.1619, ,0.0014,
 ,0.0022, ,0.1617, ,0.0013,
 ,0.0022, ,0.1605, ,0.0014,
 ,0.0022, ,0.1606, ,0.0014,
 ,0.0025, ,0.1641, ,0.0013,
 ,0.002, ,0.1611, ,0.0013,
 ,0.0024, ,0.1618, ,0.0013,
 ,0.0022, ,0.1606, ,0.0013,
 ,0.0022, ,0.1609, ,0.0013,
 ,0.0022, ,0.1632, ,0.0013,
 ,0.0021, ,0.1612, ,0.0014,
 ,0.0022, ,0.2087, ,0.0013,
 ,0.0023, ,0.1647, ,0.0013,
 ,0.0024, ,0.1643, ,0.0014,
 ,0.0022, ,0.1617, ,0.0013,
 ,0.0022, ,0.1734, ,0.0014,
 ,0.0022, ,0.1617, ,0.0013,
 ,0.0022, ,0.1613, ,0.0013,
 ,0.0023, ,0.1643, ,0.0014,
 ,0.0022, ,0.1623, ,0.0013,
 ,0.0021, ,0.1678, ,0.0013,
 ,0.0022, ,0.1612, ,0.0015,
 ,0.0022, ,0.1617, ,0.0013,
 ,0.0022, ,0.1612, ,0.0014,
 ,0.0022, ,0.1616, ,0.0013,
 ,0.0022, ,0.167, ,0.0014,
 ,0.0021, ,0.1606, ,0.0013,
 ,0.0022, ,0.1631, ,0.0014,
 ,0.0021, ,0.1822, ,0.0013,
 ,0.0022, ,0.2222, ,0.0013,
 ,0.0022, ,0.1523, ,0.0013,
 ,0.0022, ,0.1285, ,0.0013,
 ,0.0021, ,0.2207, ,0.0014,
 ,0.0022, ,0.1706, ,0.0014,
 ,0.0022, ,0.162, ,0.0014,
 ,0.0022, ,0.1615, ,0.0014,
 ,0.0022, ,0.1647, ,0.0013,
 ,0.0022, ,0.1612, ,0.0013,
 ,0.0021, ,0.191, ,0.0014,
 ,0.0022, ,0.1645, ,0.0013,
 ,0.0022, ,0.1621, ,0.0013,
 ,0.0022, ,0.1616, ,0.0013,
 ,0.0023, ,0.1693, ,0.0013,
 ,0.0021, ,0.1611, ,0.0014,
 ,0.0021, ,0.1613, ,0.0014,
 ,0.0022, ,0.1642, ,0.0013,
 ,0.0021, ,0.1617, ,0.0013,
 ,0.0022, ,0.1629, ,0.0014,
 ,0.0022, ,0.1627, ,0.0016,
 ,0.0022, ,0.1657, ,0.0015,
 ,0.0022, ,0.165, ,0.0014,
 ,0.0022, ,0.1684, ,0.0014,
 ,0.0022, ,0.1611, ,0.0013,
 ,0.0021, ,0.1613, ,0.0013,
 ,0.0022, ,0.1645, ,0.0013,
 ,0.0023, ,0.1617, ,0.0014,
 ,0.0021, ,0.25, ,0.0013,
 ,0.0021, ,0.1638, ,0.0013,
 ,0.0022, ,0.1612, ,0.0013,
 ,0.0021, ,0.1623, ,0.0014,
 ,0.0021, ,0.1622, ,0.0013,
 ,0.0021, ,0.162, ,0.0014,
 ,0.0022, ,0.1618, ,0.0014,
 ,0.0029, ,0.1633, ,0.0013,
 ,0.0023, ,0.1628, ,0.0013,
 ,0.0024, ,0.1624, ,0.0016,
 ,0.0021, ,0.1611, ,0.0015,
 ,0.0021, ,0.1615, ,0.0014,
 ,0.0024, ,0.1638, ,0.0013,
 ,0.0023, ,0.1612, ,0.0013,
 ,0.0023, ,0.1614, ,0.0015,
 ,0.0023, ,0.1746, ,0.0013,
 ,0.0023, ,0.1609, ,0.0013,
 ,0.0022, ,0.1624, ,0.0014,
 ,0.0022, ,0.162, ,0.0013,
 ,0.0023, ,0.1604, ,0.0013,
 ,0.0022, ,0.1621, ,0.0013,
 ,0.0022, ,0.1634, ,0.0013,
 ,0.0022, ,0.1616, ,0.0013,
 ,0.0022, ,0.1613, ,0.0013,
 ,0.0021, ,0.1611, ,0.0013,
 ,0.0022, ,0.1616, ,0.0013,
 ,0.0022, ,0.1631, ,0.0014,
 ,0.0021, ,0.1812, ,0.0013,
 ,0.0024, ,0.1907, ,0.0014,
 ,0.0021, ,0.1675, ,0.0013,
 ,0.0022, ,0.1719, ,0.0013,
 ,0.0022, ,0.1686, ,0.0013,
 ,0.0022, ,0.1639, ,0.0013,
 ,0.0022, ,0.1648, ,0.0013,
 ,0.0022, ,0.1632, ,0.0013,
 ,0.0023, ,0.1655, ,0.0014,
 ,0.0023, ,0.1707, ,0.0013,
 ,0.0022, ,0.1637, ,0.0014,
 ,0.0022, ,0.1639, ,0.0013,
 ,0.0022, ,0.1648, ,0.0014,
 ,0.0022, ,0.1653, ,0.0013,
 ,0.0022, ,0.1703, ,0.0013,
 ,0.0022, ,0.1623, ,0.0013,
 ,0.0022, ,0.1621, ,0.0013,
 ,0.0022, ,0.1645, ,0.0013,
 ,0.0022, ,0.1684, ,0.0014,
 ,0.0023, ,0.1627, ,0.0013,
 ,0.0022, ,0.2432, ,0.0013,
 ,0.0022, ,0.168, ,0.0013,
 ,0.0022, ,0.1312, ,0.0013,
 ,0.0023, ,0.1375, ,0.0013,
 ,0.0022, ,0.1722, ,0.0014,
 ,0.0022, ,0.165, ,0.0013,
 ,0.0022, ,0.1641, ,0.0013,
 ,0.0022, ,0.1638, ,0.0013,
 ,0.0021, ,0.1627, ,0.0012,
 ,0.0023, ,0.1719, ,0.0015,
 ,0.0022, ,0.1615, ,0.0013,
 ,0.0022, ,0.1693, ,0.0013,
 ,0.0022, ,0.1635, ,0.0019,
 ,0.0022, ,0.162, ,0.0015,
 ,0.0022, ,0.1611, ,0.0013,
 ,0.0022, ,0.1614, ,0.0013,
 ,0.0022, ,0.1615, ,0.0014,
 ,0.0022, ,0.1633, ,0.0013,
 ,0.0022, ,0.1616, ,0.0013,
 ,0.0022, ,0.1663, ,0.0013,
 ,0.0021, ,0.2072, ,0.0013,
 ,0.0022, ,0.1664, ,0.0013,
 ,0.0022, ,0.1635, ,0.0014,
 ,0.0021, ,0.1634, ,0.0013,
 ,0.0023, ,0.1614, ,0.0033,
 ,0.0022, ,0.1609, ,0.0013,
 ,0.0025, ,0.1634, ,0.0014,
 ,0.0028, ,0.1619, ,0.0013,
 ,0.0031, ,0.1617, ,0.0013,
 ,0.0024, ,0.1612, ,0.0013,
 ,0.0023, ,0.1619, ,0.0014,
 ,0.0033, ,0.1618, ,0.0013,
 ,0.0023, ,0.1615, ,0.0014,
 ,0.0024, ,0.1615, ,0.0013,
 ,0.0023, ,0.1614, ,0.0013,
 ,0.0022, ,0.165, ,0.0013,
 ,0.0022, ,0.1623, ,0.0013,
 ,0.0022, ,0.1619, ,0.0013,
 ,0.0022, ,0.1617, ,0.0013,
 ,0.0022, ,0.1618, ,0.0013,
 ,0.0022, ,0.1697, ,0.0014,
 ,0.0022, ,0.1617, ,0.0014,
 ,0.0022, ,0.1608, ,0.0013,
 ,0.0022, ,0.1608, ,0.0013,
 ,0.0021, ,0.1618, ,0.0013,
 ,0.0022, ,0.164, ,0.0014,
 ,0.0022, ,0.1621, ,0.0013,
 ,0.0022, ,0.1608, ,0.0014,
 ,0.0021, ,0.1625, ,0.0014,
 ,0.0022, ,0.1635, ,0.0013,
 ,0.0022, ,0.2212, ,0.0013,
 ,0.0022, ,0.1702, ,0.0014,
 ,0.0021, ,0.1599, ,0.0013,
 ,0.0022, ,0.1658, ,0.0014,
 ,0.0023, ,0.1683, ,0.0013,
 ,0.0022, ,0.1635, ,0.0013,
 ,0.0021, ,0.1665, ,0.0013,
 ,0.0021, ,0.2198, ,0.0014,
 ,0.0023, ,0.2045, ,0.0014,
 ,0.0021, ,0.2668, ,0.0013,
 ,0.0022, ,0.2181, ,0.0013,
 ,0.0022, ,0.2155, ,0.0013,
 ,0.0022, ,0.2096, ,0.0013,
 ,0.0022, ,0.1697, ,0.0014,
 ,0.0022, ,0.1667, ,0.0013,
 ,0.0022, ,0.1659, ,0.0013,
 ,0.0022, ,0.246, ,0.0014,
 ,0.0021, ,0.2876, ,0.0013,
 ,0.0022, ,0.1784, ,0.0013,
 ,0.0022, ,0.1392, ,0.0013,
 ,0.0022, ,0.281, ,0.0013,
 ,0.0022, ,0.2694, ,0.0013,
